city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,206487,12887,13992,15703,13681,12299,11656,17281,19860,17663,15993,13844,11856,9675,5941,4864,3784,2758,1840,737,133,40,42582,143808,20097
新竹市,東區,男,101770,6698,7369,8207,7087,6286,5846,8213,9260,8421,7894,6996,5833,4634,2715,2080,1565,1254,946,377,65,24,22274,70470,9026
新竹市,東區,女,104717,6189,6623,7496,6594,6013,5810,9068,10600,9242,8099,6848,6023,5041,3226,2784,2219,1504,894,360,68,16,20308,73338,11071
新竹市,北區,計,148586,8288,7717,8162,9524,9620,9817,13245,13952,11863,11469,10832,9627,8129,4923,4096,2907,2207,1526,560,106,16,24167,108078,16341
新竹市,北區,男,72950,4303,4043,4231,4901,4999,4935,6251,6746,5814,5677,5273,4534,3798,2271,1733,1235,1010,813,324,50,9,12577,52928,7445
新竹市,北區,女,75636,3985,3674,3931,4623,4621,4882,6994,7206,6049,5792,5559,5093,4331,2652,2363,1672,1197,713,236,56,7,11590,55150,8896
新竹市,香山區,計,76263,4404,3298,3585,5124,5653,5619,7866,7352,6004,5827,5866,4771,3943,2238,1758,1296,915,524,167,47,6,11287,58025,6951
新竹市,香山區,男,38874,2295,1696,1939,2703,2905,2843,3909,3819,3231,3007,2962,2370,1924,1092,831,575,433,256,69,10,5,5930,29673,3271
新竹市,香山區,女,37389,2109,1602,1646,2421,2748,2776,3957,3533,2773,2820,2904,2401,2019,1146,927,721,482,268,98,37,1,5357,28352,3680
新竹縣,竹北市,計,164071,12672,13268,11775,10547,9303,8514,14632,19523,16896,12594,9744,7473,5738,3479,3126,2218,1430,806,262,53,18,37715,114964,11392
新竹縣,竹北市,男,81833,6538,6937,6158,5520,4847,4222,6897,9096,8433,6387,4946,3771,2726,1664,1503,1021,634,402,108,14,9,19633,56845,5355
新竹縣,竹北市,女,82238,6134,6331,5617,5027,4456,4292,7735,10427,8463,6207,4798,3702,3012,1815,1623,1197,796,404,154,39,9,18082,58119,6037
新竹縣,關西鎮,計,30792,1155,1158,1628,2037,2117,1904,2131,2086,2163,2417,2372,2114,1843,1148,1462,1373,967,493,176,47,1,3941,21184,5667
新竹縣,關西鎮,男,16401,568,609,873,1041,1092,1017,1056,1101,1217,1412,1390,1198,1012,585,742,678,483,234,74,19,0,2050,11536,2815
新竹縣,關西鎮,女,14391,587,549,755,996,1025,887,1075,985,946,1005,982,916,831,563,720,695,484,259,102,28,1,1891,9648,2852
新竹縣,新埔鎮,計,34494,1274,1148,1517,2135,2674,2541,2788,2455,2135,2471,2797,2675,2207,1324,1379,1285,911,546,185,44,3,3939,24878,5677
新竹縣,新埔鎮,男,18336,676,584,803,1155,1434,1349,1500,1342,1180,1370,1503,1447,1190,700,694,614,440,270,70,14,1,2063,13470,2803
新竹縣,新埔鎮,女,16158,598,564,714,980,1240,1192,1288,1113,955,1101,1294,1228,1017,624,685,671,471,276,115,30,2,1876,11408,2874
新竹縣,竹東鎮,計,95981,4260,5114,6387,7167,7098,6232,7670,7863,7668,7329,7176,5885,4708,3016,2922,2546,1681,873,316,60,10,15761,68796,11424
新竹縣,竹東鎮,男,48266,2176,2668,3348,3764,3643,3236,3778,3846,3823,3775,3635,2943,2262,1488,1381,1156,785,403,135,16,5,8192,34705,5369
新竹縣,竹東鎮,女,47715,2084,2446,3039,3403,3455,2996,3892,4017,3845,3554,3541,2942,2446,1528,1541,1390,896,470,181,44,5,7569,34091,6055
新竹縣,湖口鄉,計,77119,3678,3998,4703,5696,6015,5550,6673,6519,5804,5901,5831,4806,3723,2242,2080,1660,1172,782,234,42,10,12379,56518,8222
新竹縣,湖口鄉,男,39212,1927,2142,2466,2937,3193,2764,3318,3295,2958,2983,2930,2436,1843,1020,972,755,682,450,114,22,5,6535,28657,4020
新竹縣,湖口鄉,女,37907,1751,1856,2237,2759,2822,2786,3355,3224,2846,2918,2901,2370,1880,1222,1108,905,490,332,120,20,5,5844,27861,4202
新竹縣,橫山鄉,計,13858,487,455,612,894,976,804,991,909,926,1082,1086,999,895,596,697,635,411,266,107,23,7,1554,9562,2742
新竹縣,橫山鄉,男,7510,254,236,323,467,535,413,531,514,521,644,643,571,510,310,361,302,191,118,50,14,2,813,5349,1348
新竹縣,橫山鄉,女,6348,233,219,289,427,441,391,460,395,405,438,443,428,385,286,336,333,220,148,57,9,5,741,4213,1394
新竹縣,新豐鄉,計,55726,2864,3245,3557,4160,4261,3885,4979,4988,4341,4171,4085,3302,2601,1516,1331,1030,762,452,153,34,9,9666,40773,5287
新竹縣,新豐鄉,男,28607,1496,1708,1849,2196,2287,2006,2450,2482,2273,2149,2138,1694,1328,757,626,493,369,220,64,18,4,5053,21003,2551
新竹縣,新豐鄉,女,27119,1368,1537,1708,1964,1974,1879,2529,2506,2068,2022,1947,1608,1273,759,705,537,393,232,89,16,5,4613,19770,2736
新竹縣,芎林鄉,計,20300,770,723,931,1477,1589,1427,1551,1371,1446,1577,1688,1447,1203,742,775,700,497,285,74,22,5,2424,14776,3100
新竹縣,芎林鄉,男,10749,382,394,491,758,843,750,813,683,776,871,940,807,639,400,417,360,258,129,30,7,1,1267,7880,1602
新竹縣,芎林鄉,女,9551,388,329,440,719,746,677,738,688,670,706,748,640,564,342,358,340,239,156,44,15,4,1157,6896,1498
新竹縣,寶山鄉,計,14381,506,431,608,1008,1196,929,1044,1070,1085,1322,1320,1055,790,445,527,456,310,200,63,13,3,1545,10819,2017
新竹縣,寶山鄉,男,7758,270,215,324,507,634,495,546,587,569,753,766,615,426,264,273,239,149,90,31,4,1,809,5898,1051
新竹縣,寶山鄉,女,6623,236,216,284,501,562,434,498,483,516,569,554,440,364,181,254,217,161,110,32,9,2,736,4921,966
新竹縣,北埔鄉,計,9817,312,322,492,672,727,649,644,641,686,770,778,663,562,402,513,444,304,157,60,18,1,1126,6792,1899
新竹縣,北埔鄉,男,5287,166,164,258,351,360,351,334,350,393,439,492,395,301,203,270,227,139,66,21,7,0,588,3766,933
新竹縣,北埔鄉,女,4530,146,158,234,321,367,298,310,291,293,331,286,268,261,199,243,217,165,91,39,11,1,538,3026,966
新竹縣,峨眉鄉,計,5778,176,146,179,297,376,342,369,327,365,426,488,474,403,284,362,311,240,156,46,11,0,501,3867,1410
新竹縣,峨眉鄉,男,3199,81,79,107,163,194,181,196,173,208,260,309,302,242,159,184,166,109,54,25,7,0,267,2228,704
新竹縣,峨眉鄉,女,2579,95,67,72,134,182,161,173,154,157,166,179,172,161,125,178,145,131,102,21,4,0,234,1639,706
新竹縣,尖石鄉,計,9481,738,591,656,759,795,686,829,763,699,647,626,594,391,228,198,134,91,43,9,3,1,1985,6789,707
新竹縣,尖石鄉,男,5036,370,308,336,412,399,366,437,438,404,357,347,318,192,131,98,61,41,18,2,1,0,1014,3670,352
新竹縣,尖石鄉,女,4445,368,283,320,347,396,320,392,325,295,290,279,276,199,97,100,73,50,25,7,2,1,971,3119,355
新竹縣,五峰鄉,計,4741,311,175,206,253,347,324,408,404,343,426,428,390,289,147,123,87,43,32,4,1,0,692,3612,437
新竹縣,五峰鄉,男,2578,164,87,105,134,171,158,227,262,206,239,235,200,175,73,64,45,14,17,2,0,0,356,2007,215
新竹縣,五峰鄉,女,2163,147,88,101,119,176,166,181,142,137,187,193,190,114,74,59,42,29,15,2,1,0,336,1605,222
