city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,"218,898","12,280","16,418","15,120","12,656","12,492","12,304","13,522","19,055","21,498","17,169","15,049","13,349","11,590","9,781","5,967","4,281","3,216","1,851",975,277,48,43818,148684,26396
新竹市,東區,男,"107,605","6,336","8,564","8,009","6,528","6,489","6,316","6,679","8,975","10,048","8,383","7,439","6,621","5,569","4,592","2,672","1,733","1,266",783,446,130,27,22909,73047,11649
新竹市,東區,女,"111,293","5,944","7,854","7,111","6,128","6,003","5,988","6,843","10,080","11,450","8,786","7,610","6,728","6,021","5,189","3,295","2,548","1,950","1,068",529,147,21,20909,75637,14747
新竹市,北區,計,"152,540","7,045","8,507","7,080","8,252","9,538","9,676","9,949","13,448","13,987","11,753","11,565","10,631","9,444","8,263","4,997","3,555","2,448","1,420",770,198,14,22632,108243,21665
新竹市,北區,男,"74,420","3,639","4,378","3,697","4,281","4,849","5,047","4,988","6,379","6,795","5,692","5,587","5,186","4,373","3,798","2,282","1,466",951,565,361,100,6,11714,53177,9529
新竹市,北區,女,"78,120","3,406","4,129","3,383","3,971","4,689","4,629","4,961","7,069","7,192","6,061","5,978","5,445","5,071","4,465","2,715","2,089","1,497",855,409,98,8,10918,55066,12136
新竹市,香山區,計,"78,675","3,709","3,370","2,969","4,601","5,296","5,731","5,597","7,380","7,400","6,292","5,906","5,753","4,835","4,037","2,208","1,613","1,024",622,258,66,8,10048,58791,9836
新竹市,香山區,男,"39,947","1,877","1,774","1,555","2,451","2,800","2,948","2,898","3,800","3,835","3,266","2,995","2,860","2,364","1,907","1,055",739,419,262,114,25,3,5206,30217,4524
新竹市,香山區,女,"38,728","1,832","1,596","1,414","2,150","2,496","2,783","2,699","3,580","3,565","3,026","2,911","2,893","2,471","2,130","1,153",874,605,360,144,41,5,4842,28574,5312
新竹縣,竹北市,計,198122,13823,16751,14294,11715,10789,10459,12511,19603,22563,18104,13432,10386,7739,6058,3700,2758,1866,1032,440,83,16,44868,137301,15953
新竹縣,竹北市,男,98533,7224,8611,7385,6166,5668,5359,6260,9238,10492,9068,6798,5128,3811,2829,1733,1273,816,433,209,27,5,23220,67988,7325
新竹縣,竹北市,女,99589,6599,8140,6909,5549,5121,5100,6251,10365,12071,9036,6634,5258,3928,3229,1967,1485,1050,599,231,56,11,21648,69313,8628
新竹縣,關西鎮,計,27900,780,864,1051,1567,1908,1880,1594,1775,1844,2035,2309,2336,2005,1637,1065,1159,1079,664,266,71,11,2695,19253,5952
新竹縣,關西鎮,男,14976,446,420,593,823,991,990,902,914,984,1119,1311,1387,1134,896,528,571,527,292,115,27,6,1459,10555,2962
新竹縣,關西鎮,女,12924,334,444,458,744,917,890,692,861,860,916,998,949,871,741,537,588,552,372,151,44,5,1236,8698,2990
新竹縣,新埔鎮,計,32935,1048,991,944,1645,2205,2559,2307,2422,2342,2177,2448,2778,2575,2145,1257,1140,1013,621,258,54,6,2983,23458,6494
新竹縣,新埔鎮,男,17527,533,539,487,856,1170,1395,1275,1382,1292,1179,1334,1493,1392,1130,663,547,457,269,113,20,1,1559,12768,3200
新竹縣,新埔鎮,女,15408,515,452,457,789,1035,1164,1032,1040,1050,998,1114,1285,1183,1015,594,593,556,352,145,34,5,1424,10690,3294
新竹縣,竹東鎮,計,97222,4075,4879,4767,5793,6900,6917,6576,8152,8069,7356,7216,7001,5825,4623,2916,2453,2016,1135,442,94,17,13721,69805,13696
新竹縣,竹東鎮,男,48891,2117,2508,2456,3108,3654,3560,3479,4119,3930,3615,3663,3492,2906,2208,1389,1119,857,483,175,46,7,7081,35526,6284
新竹縣,竹東鎮,女,48331,1958,2371,2311,2685,3246,3357,3097,4033,4139,3741,3553,3509,2919,2415,1527,1334,1159,652,267,48,10,6640,34279,7412
新竹縣,湖口鄉,計,78393,3013,4075,3848,4558,5550,6024,5433,6655,6820,5748,5837,5796,4819,3685,2130,1766,1354,758,410,104,10,10936,57240,10217
新竹縣,湖口鄉,男,39673,1582,2088,2026,2393,2914,3247,2826,3287,3430,2902,2859,2890,2446,1796,939,807,585,384,220,48,4,5696,29194,4783
新竹縣,湖口鄉,女,38720,1431,1987,1822,2165,2636,2777,2607,3368,3390,2846,2978,2906,2373,1889,1191,959,769,374,190,56,6,5240,28046,5434
新竹縣,橫山鄉,計,12646,356,369,404,643,861,902,727,801,850,822,1047,1039,969,810,553,576,480,262,135,35,5,1129,8661,2856
新竹縣,橫山鄉,男,6845,182,192,220,339,451,499,408,450,458,458,623,611,552,452,284,275,219,105,58,7,2,594,4849,1402
新竹縣,橫山鄉,女,5801,174,177,184,304,410,403,319,351,392,364,424,428,417,358,269,301,261,157,77,28,3,535,3812,1454
新竹縣,新豐鄉,計,57468,2454,3493,2995,3426,4076,4290,3853,5020,5302,4348,4115,4092,3284,2539,1452,1109,841,507,229,38,5,8942,41806,6720
新竹縣,新豐鄉,男,29445,1251,1782,1598,1801,2180,2321,2024,2542,2663,2250,2077,2115,1644,1243,713,516,367,243,95,19,1,4631,21617,3197
新竹縣,新豐鄉,女,28023,1203,1711,1397,1625,1896,1969,1829,2478,2639,2098,2038,1977,1640,1296,739,593,474,264,134,19,4,4311,20189,3523
新竹縣,芎林鄉,計,19930,656,607,587,1128,1534,1529,1394,1411,1349,1433,1581,1670,1462,1177,710,650,547,335,143,22,5,1850,14491,3589
新竹縣,芎林鄉,男,10504,354,316,305,585,804,805,778,770,657,752,847,909,799,617,384,335,277,147,55,7,1,975,7706,1823
新竹縣,芎林鄉,女,9426,302,291,282,543,730,724,616,641,692,681,734,761,663,560,326,315,270,188,88,15,4,875,6785,1766
新竹縣,寶山鄉,計,14601,520,358,326,709,1114,1208,1005,1083,1093,1107,1338,1360,1086,772,427,426,344,205,93,25,2,1204,11103,2294
新竹縣,寶山鄉,男,7956,286,196,172,369,569,670,562,593,603,587,742,766,640,422,246,225,165,94,38,10,1,654,6101,1201
新竹縣,寶山鄉,女,6645,234,162,154,340,545,538,443,490,490,520,596,594,446,350,181,201,179,111,55,15,1,550,5002,1093
新竹縣,北埔鄉,計,9070,253,268,250,481,677,658,532,561,590,642,734,787,665,534,353,416,364,190,88,23,4,771,6327,1972
新竹縣,北埔鄉,男,4942,125,140,141,266,341,358,300,320,321,358,411,474,414,285,173,206,186,85,31,7,0,406,3563,973
新竹縣,北埔鄉,女,4128,128,128,109,215,336,300,232,241,269,284,323,313,251,249,180,210,178,105,57,16,4,365,2764,999
新竹縣,峨眉鄉,計,5441,183,114,91,219,323,365,326,317,298,359,419,496,482,378,249,292,263,172,72,22,1,388,3604,1449
新竹縣,峨眉鄉,男,2999,94,59,55,126,181,185,174,163,160,188,251,299,311,226,142,142,126,84,24,9,0,208,2038,753
新竹縣,峨眉鄉,女,2442,89,55,36,93,142,180,152,154,138,171,168,197,171,152,107,150,137,88,48,13,1,180,1566,696
新竹縣,尖石鄉,計,9596,664,572,570,715,782,789,642,767,757,668,649,601,542,374,195,144,92,50,17,4,2,1806,6912,878
新竹縣,尖石鄉,男,4993,344,282,302,358,405,400,349,408,428,362,344,307,287,180,108,66,38,19,4,1,1,928,3648,417
新竹縣,尖石鄉,女,4603,320,290,268,357,377,389,293,359,329,306,305,294,255,194,87,78,54,31,13,3,1,878,3264,461
