city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,207671,13030,14158,15333,13810,12356,11600,16523,20213,17796,16087,14081,11927,10108,6366,4788,3906,2737,1883,780,152,37,42521,144501,20649
新竹市,東區,男,102299,6792,7446,7985,7192,6302,5858,7828,9426,8466,7934,7087,5895,4857,2919,2036,1626,1215,938,403,74,20,22223,70845,9231
新竹市,東區,女,105372,6238,6712,7348,6618,6054,5742,8695,10787,9330,8153,6994,6032,5251,3447,2752,2280,1522,945,377,78,17,20298,73656,11418
新竹市,北區,計,148838,8299,7704,7917,9461,9615,9738,12807,14017,11805,11587,10879,9736,8473,5298,4024,3021,2140,1571,602,127,17,23920,108118,16800
新竹市,北區,男,73017,4298,4043,4096,4845,5027,4930,6096,6761,5760,5676,5371,4576,3964,2451,1698,1242,957,827,324,65,10,12437,53006,7574
新竹市,北區,女,75821,4001,3661,3821,4616,4588,4808,6711,7256,6045,5911,5508,5160,4509,2847,2326,1779,1183,744,278,62,7,11483,55112,9226
新竹市,香山區,計,76351,4423,3156,3536,5054,5591,5535,7543,7546,6066,5785,5847,4903,4196,2365,1798,1306,935,524,195,40,7,11115,58066,7170
新竹市,香山區,男,38906,2289,1643,1873,2679,2888,2800,3793,3917,3260,2985,2934,2446,2030,1160,859,583,426,247,82,8,4,5805,29732,3369
新竹市,香山區,女,37445,2134,1513,1663,2375,2703,2735,3750,3629,2806,2800,2913,2457,2166,1205,939,723,509,277,113,32,3,5310,28334,3801
新竹縣,竹北市,計,168072,13248,13506,11880,10689,9584,8539,14373,19884,17383,13127,10277,7641,6100,3795,3074,2306,1484,844,263,65,10,38634,117597,11841
新竹縣,竹北市,男,83827,6831,7031,6252,5595,4947,4321,6739,9239,8690,6655,5207,3848,2897,1819,1473,1073,654,417,110,21,8,20114,58138,5575
新竹縣,竹北市,女,84245,6417,6475,5628,5094,4637,4218,7634,10645,8693,6472,5070,3793,3203,1976,1601,1233,830,427,153,44,2,18520,59459,6266
新竹縣,關西鎮,計,30244,1054,1085,1562,1962,2090,1854,2032,1981,2107,2349,2424,2155,1872,1207,1385,1373,984,525,194,46,3,3701,20826,5717
新竹縣,關西鎮,男,16147,516,593,824,1007,1068,1017,1022,1052,1190,1347,1441,1218,1035,601,718,686,470,242,83,17,0,1933,11397,2817
新竹縣,關西鎮,女,14097,538,492,738,955,1022,837,1010,929,917,1002,983,937,837,606,667,687,514,283,111,29,3,1768,9429,2900
新竹縣,新埔鎮,計,34183,1261,1112,1429,2076,2629,2534,2712,2433,2115,2390,2797,2656,2300,1411,1299,1280,938,573,188,46,4,3802,24642,5739
新竹縣,新埔鎮,男,18186,660,571,750,1125,1427,1351,1456,1335,1181,1312,1499,1434,1233,771,650,616,445,276,76,16,2,1981,13353,2852
