"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",212905,12793,15196,14636,13352,12812,12102,13893,20432,19207,16900,14446,12717,10876,8452,4904,4204,2877,1960,891,218,37,42625,146737,23543
"新竹市","東區","男",104773,6611,7973,7652,6916,6620,6219,6689,9516,9194,8249,7219,6314,5200,3896,2161,1711,1151,908,449,105,20,22236,72136,10401
"新竹市","東區","女",108132,6182,7223,6984,6436,6192,5883,7204,10916,10013,8651,7227,6403,5676,4556,2743,2493,1726,1052,442,113,17,20389,74601,13142
"新竹市","北區","計",150719,7727,8067,7193,8900,9826,9656,10828,14243,12672,11973,11059,10384,9068,7083,4070,3384,2199,1511,721,142,13,22987,108609,19123
"新竹市","北區","男",73639,3946,4216,3692,4646,5019,5071,5268,6802,6091,5753,5481,4985,4185,3281,1803,1361,881,695,386,71,6,11854,53301,8484
"新竹市","北區","女",77080,3781,3851,3501,4254,4807,4585,5560,7441,6581,6220,5578,5399,4883,3802,2267,2023,1318,816,335,71,7,11133,55308,10639
"新竹市","香山區","計",78015,4250,3280,3216,4726,5658,5721,6186,7984,6681,6113,5815,5478,4532,3231,1829,1500,943,562,242,55,13,10746,58894,8375
"新竹市","香山區","男",39631,2214,1699,1699,2494,2904,2925,3155,4094,3527,3119,2973,2720,2218,1549,854,700,399,269,97,19,3,5612,30129,3890
"新竹市","香山區","女",38384,2036,1581,1517,2232,2754,2796,3031,3890,3154,2994,2842,2758,2314,1682,975,800,544,293,145,36,10,5134,28765,4485
"新竹縣","竹北市","計",182250,13521,15192,13023,11113,10448,9528,12217,20001,20225,15881,11509,8971,6835,5102,2999,2649,1628,951,378,69,10,41736,126728,13786
"新竹縣","竹北市","男",90737,6992,7905,6803,5868,5398,4891,5853,9274,9716,8048,5761,4527,3283,2438,1395,1233,708,437,174,29,4,21700,62619,6418
"新竹縣","竹北市","女",91513,6529,7287,6220,5245,5050,4637,6364,10727,10509,7833,5748,4444,3552,2664,1604,1416,920,514,204,40,6,20036,64109,7368
"新竹縣","關西鎮","計",28847,804,962,1266,1771,2063,1859,1666,1902,1961,2212,2379,2259,1920,1488,1036,1346,1056,604,239,50,4,3032,19992,5823
"新竹縣","關西鎮","男",15437,415,500,646,966,1065,1016,899,977,1044,1241,1412,1299,1094,766,513,679,505,278,99,21,2,1561,11013,2863
"新竹縣","關西鎮","女",13410,389,462,620,805,998,843,767,925,917,971,967,960,826,722,523,667,551,326,140,29,2,1471,8979,2960
"新竹縣","新埔鎮","計",33372,1241,946,1125,1829,2452,2599,2325,2494,2218,2257,2569,2774,2447,1836,1157,1246,977,598,235,43,4,3312,23964,6096
"新竹縣","新埔鎮","男",17801,657,497,597,937,1335,1422,1269,1417,1195,1243,1380,1532,1300,980,588,610,449,276,102,13,2,1751,13030,3020
"新竹縣","新埔鎮","女",15571,584,449,528,892,1117,1177,1056,1077,1023,1014,1189,1242,1147,856,569,636,528,322,133,30,2,1561,10934,3076
"新竹縣","竹東鎮","計",96940,4183,4762,5169,6548,7401,6755,6752,8301,7676,7592,7125,6671,5391,4044,2547,2622,1886,1029,375,98,13,14114,70212,12614
"新竹縣","竹東鎮","男",48666,2130,2447,2711,3481,3782,3503,3533,4080,3755,3803,3623,3357,2653,1910,1217,1199,810,471,163,31,7,7288,35570,5808
"新竹縣","竹東鎮","女",48274,2053,2315,2458,3067,3619,3252,3219,4221,3921,3789,3502,3314,2738,2134,1330,1423,1076,558,212,67,6,6826,34642,6806
"新竹縣","湖口鄉","計",77472,3350,3924,3977,5060,6035,5825,5562,6886,6111,5756,5948,5497,4347,3043,1951,1745,1197,849,337,60,12,11251,57027,9194
"新竹縣","湖口鄉","男",39245,1761,2049,2064,2654,3177,3090,2779,3444,3097,2836,3014,2757,2166,1469,859,776,553,493,173,29,5,5874,29014,4357
"新竹縣","湖口鄉","女",38227,1589,1875,1913,2406,2858,2735,2783,3442,3014,2920,2934,2740,2181,1574,1092,969,644,356,164,31,7,5377,28013,4837
"新竹縣","橫山鄉","計",13029,395,400,444,721,961,847,764,884,828,979,1046,1034,938,742,567,617,444,261,131,22,4,1239,9002,2788
"新竹縣","橫山鄉","男",7066,211,209,232,384,507,467,404,518,445,563,634,609,527,412,283,297,194,110,51,8,1,652,5058,1356
"新竹縣","橫山鄉","女",5963,184,191,212,337,454,380,360,366,383,416,412,425,411,330,284,320,250,151,80,14,3,587,3944,1432
"新竹縣","新豐鄉","計",56806,2721,3297,3162,3705,4429,4083,3997,5456,4719,4269,4136,3782,3070,2144,1179,1173,756,493,186,43,6,9180,41646,5980
"新竹縣","新豐鄉","男",29152,1397,1731,1637,1959,2349,2229,2034,2711,2419,2199,2085,1997,1529,1073,576,536,355,221,93,20,2,4765,21511,2876
"新竹縣","新豐鄉","女",27654,1324,1566,1525,1746,2080,1854,1963,2745,2300,2070,2051,1785,1541,1071,603,637,401,272,93,23,4,4415,20135,3104
"新竹縣","芎林鄉","計",20065,740,652,713,1289,1614,1568,1277,1404,1368,1513,1603,1642,1303,1019,653,710,519,325,132,15,6,2105,14581,3379
"新竹縣","芎林鄉","男",10625,409,346,383,665,826,848,701,712,689,825,868,917,711,541,343,385,247,146,56,5,2,1138,7762,1725
"新竹縣","芎林鄉","女",9440,331,306,330,624,788,720,576,692,679,688,735,725,592,478,310,325,272,179,76,10,4,967,6819,1654
"新竹縣","寶山鄉","計",14548,517,393,406,893,1174,1154,945,1124,1048,1190,1386,1247,943,651,361,490,314,200,92,19,1,1316,11104,2128
"新竹縣","寶山鄉","男",7835,282,203,199,449,625,614,504,599,588,618,800,707,563,347,203,253,147,89,35,10,0,684,6067,1084
"新竹縣","寶山鄉","女",6713,235,190,207,444,549,540,441,525,460,572,586,540,380,304,158,237,167,111,57,9,1,632,5037,1044
"新竹縣","北埔鄉","計",9358,284,276,358,592,693,644,567,607,598,688,771,746,630,472,369,457,327,189,69,18,3,918,6536,1904
"新竹縣","北埔鄉","男",5097,146,155,186,302,362,341,336,316,323,399,457,460,373,249,177,232,166,84,26,7,0,487,3669,941
"新竹縣","北埔鄉","女",4261,138,121,172,290,331,303,231,291,275,289,314,286,257,223,192,225,161,105,43,11,3,431,2867,963
"新竹縣","峨眉鄉","計",5527,191,95,133,237,356,367,322,331,305,367,452,504,442,360,252,315,255,165,63,11,4,419,3683,1425
"新竹縣","峨眉鄉","男",3038,101,43,72,144,177,188,168,180,166,213,274,306,281,219,124,160,130,65,17,6,4,216,2097,725
"新竹縣","峨眉鄉","女",2489,90,52,61,93,179,179,154,151,139,154,178,198,161,141,128,155,125,100,46,5,0,203,1586,700
"新竹縣","尖石鄉","計",9541,696,595,623,727,828,734,675,795,728,625,657,576,503,314,167,144,87,48,15,2,2,1914,6848,779
"新竹縣","尖石鄉","男",5034,370,314,315,369,422,385,368,437,408,352,350,312,262,158,86,67,33,21,4,0,1,999,3665,370
"新竹縣","尖石鄉","女",4507,326,281,308,358,406,349,307,358,320,273,307,264,241,156,81,77,54,27,11,2,1,915,3183,409
"新竹縣","五峰鄉","計",4579,278,191,182,260,304,300,341,371,372,328,427,370,358,215,101,99,47,29,5,0,1,651,3431,497
"新竹縣","五峰鄉","男",2470,146,91,86,137,162,147,184,229,215,204,221,207,184,120,58,41,22,15,1,0,0,323,1890,257
"新竹縣","五峰鄉","女",2109,132,100,96,123,142,153,157,142,157,124,206,163,174,95,43,58,25,14,4,0,1,328,1541,240
