"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",215566,13086,15505,14710,13323,12441,12215,13740,20155,20143,16918,14628,12959,11208,8977,5173,4316,2983,1887,925,232,42,43301,147730,24535
"新竹市","東區","男",105954,6724,8047,7771,6853,6445,6298,6675,9426,9587,8186,7317,6462,5339,4172,2302,1751,1167,840,458,112,22,22542,72588,10824
"新竹市","東區","女",109612,6362,7458,6939,6470,5996,5917,7065,10729,10556,8732,7311,6497,5869,4805,2871,2565,1816,1047,467,120,20,20759,75142,13711
"新竹市","北區","計",151679,7710,8143,7253,8748,9615,9564,10481,14150,13193,11820,11129,10555,9277,7555,4318,3523,2231,1489,741,170,14,23106,108532,20041
"新竹市","北區","男",74116,3946,4230,3766,4574,4943,4971,5186,6662,6412,5715,5468,5090,4282,3503,1917,1432,895,645,386,86,7,11942,53303,8871
"新竹市","北區","女",77563,3764,3913,3487,4174,4672,4593,5295,7488,6781,6105,5661,5465,4995,4052,2401,2091,1336,844,355,84,7,11164,55229,11170
"新竹市","香山區","計",78390,4192,3234,3215,4741,5427,5694,6009,7795,7020,6155,5797,5642,4617,3509,1935,1538,983,572,245,53,17,10641,58897,8852
"新竹市","香山區","男",39776,2187,1672,1674,2533,2841,2898,3041,4012,3681,3140,2958,2774,2285,1665,908,707,411,257,111,15,6,5533,30163,4080
"新竹市","香山區","女",38614,2005,1562,1541,2208,2586,2796,2968,3783,3339,3015,2839,2868,2332,1844,1027,831,572,315,134,38,11,5108,28734,4772
"新竹縣","竹北市","計",187336,13527,15446,13537,11491,10440,9708,12184,19852,21052,16713,12132,9512,7220,5464,3161,2698,1748,939,426,73,13,42510,130304,14522
"新竹縣","竹北市","男",93241,7004,7974,7091,6051,5410,5026,5927,9237,9984,8460,6088,4779,3517,2558,1502,1223,777,401,201,27,4,22069,64479,6693
"新竹縣","竹北市","女",94095,6523,7472,6446,5440,5030,4682,6257,10615,11068,8253,6044,4733,3703,2906,1659,1475,971,538,225,46,9,20441,65825,7829
"新竹縣","關西鎮","計",28537,739,920,1187,1707,2013,1902,1603,1847,1948,2148,2368,2324,1957,1598,969,1313,1064,622,248,56,4,2846,19817,5874
"新竹縣","關西鎮","男",15308,401,477,617,919,1045,1037,894,935,1040,1186,1373,1363,1105,848,480,662,511,293,97,23,2,1495,10897,2916
"新竹縣","關西鎮","女",13229,338,443,570,788,968,865,709,912,908,962,995,961,852,750,489,651,553,329,151,33,2,1351,8920,2958
"新竹縣","新埔鎮","計",33104,1200,934,1083,1767,2307,2525,2315,2441,2282,2211,2500,2797,2507,1947,1167,1227,978,597,262,49,8,3217,23652,6235
"新竹縣","新埔鎮","男",17641,630,512,561,907,1240,1378,1274,1390,1244,1216,1320,1536,1341,1053,588,588,455,275,113,17,3,1703,12846,3092
"新竹縣","新埔鎮","女",15463,570,422,522,860,1067,1147,1041,1051,1038,995,1180,1261,1166,894,579,639,523,322,149,32,5,1514,10806,3143
"新竹縣","竹東鎮","計",96380,4111,4676,4988,6396,7044,6765,6584,8164,7712,7550,7116,6837,5515,4257,2573,2598,1924,1066,400,91,13,13775,69683,12922
"新竹縣","竹東鎮","男",48351,2111,2378,2593,3420,3646,3498,3433,4058,3749,3767,3618,3430,2724,2010,1225,1196,801,474,183,31,6,7082,35343,5926
"新竹縣","竹東鎮","女",48029,2000,2298,2395,2976,3398,3267,3151,4106,3963,3783,3498,3407,2791,2247,1348,1402,1123,592,217,60,7,6693,34340,6996
"新竹縣","湖口鄉","計",77668,3312,3877,3952,4910,5890,5736,5457,6876,6312,5795,5807,5697,4494,3313,1961,1773,1253,789,378,75,11,11141,56974,9553
"新竹縣","湖口鄉","男",39306,1751,1993,2082,2548,3084,3093,2760,3395,3210,2866,2922,2847,2247,1607,859,796,554,457,194,37,4,5826,28972,4508
"新竹縣","湖口鄉","女",38362,1561,1884,1870,2362,2806,2643,2697,3481,3102,2929,2885,2850,2247,1706,1102,977,699,332,184,38,7,5315,28002,5045
"新竹縣","橫山鄉","計",12942,405,386,422,705,938,850,763,861,831,919,1059,1039,954,765,556,611,452,268,121,34,3,1213,8919,2810
"新竹縣","橫山鄉","男",7005,212,204,212,377,503,460,410,504,452,520,634,615,541,424,281,289,209,102,46,10,0,628,5016,1361
"新竹縣","橫山鄉","女",5937,193,182,210,328,435,390,353,357,379,399,425,424,413,341,275,322,243,166,75,24,3,585,3903,1449
"新竹縣","新豐鄉","計",56980,2622,3323,3087,3638,4259,4153,3893,5331,4923,4329,4090,3941,3149,2311,1247,1163,776,497,205,38,5,9032,41706,6242
"新竹縣","新豐鄉","男",29221,1329,1746,1626,1924,2255,2243,2026,2650,2498,2225,2086,2044,1583,1152,606,528,361,223,96,19,1,4701,21534,2986
"新竹縣","新豐鄉","女",27759,1293,1577,1461,1714,2004,1910,1867,2681,2425,2104,2004,1897,1566,1159,641,635,415,274,109,19,4,4331,20172,3256
"新竹縣","芎林鄉","計",20025,705,643,653,1265,1558,1570,1308,1420,1346,1482,1591,1652,1370,1092,638,706,531,331,141,20,3,2001,14562,3462
"新竹縣","芎林鄉","男",10604,392,332,359,652,790,853,718,747,672,789,868,907,757,573,340,371,263,150,63,7,1,1083,7753,1768
"新竹縣","芎林鄉","女",9421,313,311,294,613,768,717,590,673,674,693,723,745,613,519,298,335,268,181,78,13,2,918,6809,1694
"新竹縣","寶山鄉","計",14647,495,378,367,841,1178,1171,979,1085,1082,1174,1384,1322,998,707,370,461,329,207,99,20,0,1240,11214,2193
"新竹縣","寶山鄉","男",7939,279,195,192,428,617,651,527,590,592,616,788,744,600,381,209,234,163,89,35,9,0,666,6153,1120
"新竹縣","寶山鄉","女",6708,216,183,175,413,561,520,452,495,490,558,596,578,398,326,161,227,166,118,64,11,0,574,5061,1073
"新竹縣","北埔鄉","計",9335,263,277,323,550,700,654,577,594,604,680,774,770,641,493,368,443,345,193,67,15,4,863,6544,1928
"新竹縣","北埔鄉","男",5060,131,162,169,278,356,358,325,310,338,381,454,476,375,260,180,229,166,88,19,5,0,462,3651,947
"新竹縣","北埔鄉","女",4275,132,115,154,272,344,296,252,284,266,299,320,294,266,233,188,214,179,105,48,10,4,401,2893,981
"新竹縣","峨眉鄉","計",5587,203,103,116,237,349,375,339,330,303,377,455,507,457,364,246,327,260,157,66,13,3,422,3729,1436
"新竹縣","峨眉鄉","男",3064,107,50,63,136,174,194,176,176,168,204,271,310,297,213,138,161,130,67,19,7,3,220,2106,738
"新竹縣","峨眉鄉","女",2523,96,53,53,101,175,181,163,154,135,173,184,197,160,151,108,166,130,90,47,6,0,202,1623,698
"新竹縣","尖石鄉","計",9695,682,601,601,733,834,768,666,800,760,638,663,605,529,336,178,135,99,46,15,4,2,1884,6996,815
"新竹縣","尖石鄉","男",5091,363,304,319,366,432,396,368,432,422,359,340,322,278,164,99,61,42,19,4,0,1,986,3715,390
"新竹縣","尖石鄉","女",4604,319,297,282,367,402,372,298,368,338,279,323,283,251,172,79,74,57,27,11,4,1,898,3281,425
"新竹縣","五峰鄉","計",4774,280,184,180,259,343,334,326,412,377,358,427,399,371,227,117,98,47,28,7,0,0,644,3606,524
"新竹縣","五峰鄉","男",2554,147,85,88,133,184,168,179,238,217,212,224,209,194,130,63,45,23,11,4,0,0,320,1958,276
"新竹縣","五峰鄉","女",2220,133,99,92,126,159,166,147,174,160,146,203,190,177,97,54,53,24,17,3,0,0,324,1648,248
