"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",211429,13158,14785,14541,13557,12745,11888,14363,20295,18992,16675,14395,12546,10724,7994,4807,4131,2836,1924,842,196,35,42484,146180,22765
"新竹市","東區","男",104063,6779,7836,7593,7028,6575,6105,6897,9425,9085,8151,7146,6260,5133,3663,2100,1691,1145,922,423,86,20,22208,71805,10050
"新竹市","東區","女",107366,6379,6949,6948,6529,6170,5783,7466,10870,9907,8524,7249,6286,5591,4331,2707,2440,1691,1002,419,110,15,20276,74375,12715
"新竹市","北區","計",150304,8008,7811,7255,9048,9876,9612,11335,14190,12535,11939,11019,10215,8855,6796,4008,3298,2138,1526,693,133,14,23074,108624,18606
"新竹市","北區","男",73534,4086,4087,3740,4690,5113,4992,5497,6729,6074,5807,5456,4889,4070,3158,1756,1334,883,728,370,69,6,11913,53317,8304
"新竹市","北區","女",76770,3922,3724,3515,4358,4763,4620,5838,7461,6461,6132,5563,5326,4785,3638,2252,1964,1255,798,323,64,8,11161,55307,10302
"新竹市","香山區","計",77566,4377,3172,3238,4833,5643,5675,6471,7913,6533,6012,5832,5314,4518,3017,1804,1453,924,548,229,52,8,10787,58744,8035
"新竹市","香山區","男",39437,2265,1637,1719,2563,2890,2907,3295,4091,3440,3080,2985,2644,2192,1453,840,664,400,258,94,17,3,5621,30087,3729
"新竹市","香山區","女",38129,2112,1535,1519,2270,2753,2768,3176,3822,3093,2932,2847,2670,2326,1564,964,789,524,290,135,35,5,5166,28657,4306
"新竹縣","竹北市","計",179145,13882,14704,12552,11092,10155,9232,12844,19996,19578,15210,11255,8626,6636,4898,2976,2607,1559,910,357,64,12,41138,124624,13383
"新竹縣","竹北市","男",89200,7209,7630,6585,5871,5225,4730,6092,9201,9543,7707,5631,4362,3176,2326,1409,1221,661,431,158,27,5,21424,61538,6238
"新竹縣","竹北市","女",89945,6673,7074,5967,5221,4930,4502,6752,10795,10035,7503,5624,4264,3460,2572,1567,1386,898,479,199,37,7,19714,63086,7145
"新竹縣","關西鎮","計",29160,866,978,1297,1841,2025,1869,1752,1911,1994,2256,2413,2193,1927,1449,1108,1347,1070,576,232,48,8,3141,20181,5838
"新竹縣","關西鎮","男",15606,447,530,645,1003,1060,1023,923,995,1062,1277,1424,1266,1092,733,552,688,512,252,98,22,2,1622,11125,2859
"新竹縣","關西鎮","女",13554,419,448,652,838,965,846,829,916,932,979,989,927,835,716,556,659,558,324,134,26,6,1519,9056,2979
"新竹縣","新埔鎮","計",33568,1263,992,1202,1902,2468,2596,2371,2489,2196,2266,2625,2773,2415,1737,1182,1276,952,593,220,45,5,3457,24101,6010
"新竹縣","新埔鎮","男",17892,679,519,631,994,1328,1422,1308,1390,1174,1259,1412,1513,1286,932,597,620,435,285,94,13,1,1829,13086,2977
"新竹縣","新埔鎮","女",15676,584,473,571,908,1140,1174,1063,1099,1022,1007,1213,1260,1129,805,585,656,517,308,126,32,4,1628,11015,3033
"新竹縣","竹東鎮","計",96899,4327,4776,5280,6718,7326,6669,7061,8241,7648,7568,7105,6457,5292,3943,2549,2629,1840,992,378,88,12,14383,70085,12431
"新竹縣","竹東鎮","男",48675,2172,2472,2792,3575,3746,3486,3641,4028,3784,3790,3603,3266,2589,1859,1216,1210,788,457,163,31,7,7436,35508,5731
"新竹縣","竹東鎮","女",48224,2155,2304,2488,3143,3580,3183,3420,4213,3864,3778,3502,3191,2703,2084,1333,1419,1052,535,215,57,5,6947,34577,6700
"新竹縣","湖口鄉","計",77460,3547,3823,4055,5213,6097,5719,5805,6849,5952,5795,5952,5385,4228,2895,1988,1759,1159,850,318,61,10,11425,56995,9040
"新竹縣","湖口鄉","男",39257,1855,2017,2120,2714,3177,3024,2901,3421,3010,2860,3021,2720,2118,1372,886,773,577,496,160,31,4,5992,28966,4299
"新竹縣","湖口鄉","女",38203,1692,1806,1935,2499,2920,2695,2904,3428,2942,2935,2931,2665,2110,1523,1102,986,582,354,158,30,6,5433,28029,4741
"新竹縣","橫山鄉","計",13195,431,396,474,779,950,835,818,884,828,1002,1049,1028,932,705,586,632,439,268,136,20,3,1301,9105,2789
"新竹縣","橫山鄉","男",7146,222,211,240,425,500,448,440,510,452,583,620,612,526,388,293,302,194,117,52,9,2,673,5116,1357
"新竹縣","橫山鄉","女",6049,209,185,234,354,450,387,378,374,376,419,429,416,406,317,293,330,245,151,84,11,1,628,3989,1432
"新竹縣","新豐鄉","計",56663,2875,3211,3198,3857,4412,4001,4185,5410,4603,4231,4118,3743,2991,2001,1188,1170,744,497,176,45,7,9284,41551,5828
"新竹縣","新豐鄉","男",29093,1474,1684,1652,2061,2344,2149,2111,2715,2365,2156,2103,1965,1497,1000,594,540,347,228,85,22,1,4810,21466,2817
"新竹縣","新豐鄉","女",27570,1401,1527,1546,1796,2068,1852,2074,2695,2238,2075,2015,1778,1494,1001,594,630,397,269,91,23,6,4474,20085,3011
"新竹縣","芎林鄉","計",20047,775,631,737,1320,1611,1532,1330,1398,1376,1507,1611,1636,1276,967,658,713,515,317,119,14,4,2143,14597,3307
"新竹縣","芎林鄉","男",10635,417,343,395,684,826,826,722,697,714,830,890,915,679,520,347,389,244,143,51,2,1,1155,7783,1697
"新竹縣","芎林鄉","女",9412,358,288,342,636,785,706,608,701,662,677,721,721,597,447,311,324,271,174,68,12,3,988,6814,1610
"新竹縣","寶山鄉","計",14455,516,380,449,915,1199,1108,962,1086,1038,1192,1381,1225,907,595,397,468,334,198,88,14,3,1345,11013,2097
"新竹縣","寶山鄉","男",7814,278,199,230,468,632,580,529,578,574,640,802,694,530,325,215,244,159,95,35,6,1,707,6027,1080
"新竹縣","寶山鄉","女",6641,238,181,219,447,567,528,433,508,464,552,579,531,377,270,182,224,175,103,53,8,2,638,4986,1017
