city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,208100,13265,14126,14625,13886,12416,11573,15601,20452,17829,16253,14249,12144,10408,6954,4623,4043,2720,1916,820,159,38,42016,144811,21273
新竹市,東區,男,102557,6972,7411,7632,7208,6331,5925,7452,9511,8487,8020,7138,6018,4987,3192,1978,1667,1168,951,421,67,21,22015,71077,9465
新竹市,東區,女,105543,6293,6715,6993,6678,6085,5648,8149,10941,9342,8233,7111,6126,5421,3762,2645,2376,1552,965,399,92,17,20001,73734,11808
新竹市,北區,計,149279,8369,7573,7671,9381,9614,9670,12298,14338,11849,11683,10953,9898,8710,5776,3879,3095,2133,1590,645,132,22,23613,108394,17272
新竹市,北區,男,73105,4304,3946,4003,4826,4994,4912,5897,6882,5748,5690,5429,4641,4060,2707,1651,1248,916,817,347,76,11,12253,53079,7773
新竹市,北區,女,76174,4065,3627,3668,4555,4620,4758,6401,7456,6101,5993,5524,5257,4650,3069,2228,1847,1217,773,298,56,11,11360,55315,9499
新竹市,香山區,計,76900,4458,3091,3406,5073,5600,5565,7206,7743,6166,5917,5853,5066,4312,2564,1777,1357,938,561,195,46,6,10955,58501,7444
新竹市,香山區,男,39181,2304,1615,1819,2690,2855,2857,3591,4060,3255,3052,2981,2522,2091,1263,846,602,417,265,82,11,3,5738,29954,3489
新竹市,香山區,女,37719,2154,1476,1587,2383,2745,2708,3615,3683,2911,2865,2872,2544,2221,1301,931,755,521,296,113,35,3,5217,28547,3955
新竹縣,竹北市,計,171513,13672,13596,11921,11043,9744,8764,13736,20051,17894,13852,10586,7994,6312,4190,2979,2424,1490,893,299,67,6,39189,119976,12348
新竹縣,竹北市,男,85471,7062,7089,6272,5767,5022,4450,6459,9231,8898,7023,5349,4039,3006,1995,1411,1162,639,441,130,21,5,20423,59244,5804
新竹縣,竹北市,女,86042,6610,6507,5649,5276,4722,4314,7277,10820,8996,6829,5237,3955,3306,2195,1568,1262,851,452,169,46,1,18766,60732,6544
新竹縣,關西鎮,計,29841,987,1017,1434,1951,2084,1821,1960,1958,2027,2350,2416,2189,1899,1301,1284,1363,996,547,206,44,7,3438,20655,5748
新竹縣,關西鎮,男,15962,486,547,736,1034,1063,1021,1002,1037,1116,1351,1443,1241,1063,648,658,686,473,254,85,15,3,1769,11371,2822
新竹縣,關西鎮,女,13879,501,470,698,917,1021,800,958,921,911,999,973,948,836,653,626,677,523,293,121,29,4,1669,9284,2926
新竹縣,新埔鎮,計,34081,1289,1056,1346,2040,2508,2579,2618,2499,2130,2355,2760,2697,2361,1502,1246,1299,955,592,199,43,7,3691,24547,5843
新竹縣,新埔鎮,男,18154,686,544,702,1085,1378,1390,1415,1386,1157,1300,1477,1467,1272,809,626,617,458,287,83,12,3,1932,13327,2895
新竹縣,新埔鎮,女,15927,603,512,644,955,1130,1189,1203,1113,973,1055,1283,1230,1089,693,620,682,497,305,116,31,4,1759,11220,2948
新竹縣,竹東鎮,計,96600,4413,4809,5743,7070,7180,6402,7468,8175,7445,7528,7254,6139,5071,3464,2668,2640,1738,954,348,79,12,14965,69732,11903
新竹縣,竹東鎮,男,48560,2240,2500,3042,3733,3651,3344,3795,3962,3700,3821,3684,3110,2434,1706,1241,1201,782,439,146,23,6,7782,35234,5544
新竹縣,竹東鎮,女,48040,2173,2309,2701,3337,3529,3058,3673,4213,3745,3707,3570,3029,2637,1758,1427,1439,956,515,202,56,6,7183,34498,6359
新竹縣,湖口鄉,計,77323,3724,3757,4357,5499,6141,5526,6297,6801,5715,5829,5966,5133,4033,2520,1983,1731,1122,856,274,47,12,11838,56940,8545
新竹縣,湖口鄉,男,39280,1936,1994,2313,2848,3250,2854,3134,3404,2914,2893,3045,2588,2002,1173,902,781,572,513,134,25,5,6243,28932,4105
新竹縣,湖口鄉,女,38043,1788,1763,2044,2651,2891,2672,3163,3397,2801,2936,2921,2545,2031,1347,1081,950,550,343,140,22,7,5595,28008,4440
新竹縣,橫山鄉,計,13476,490,402,523,847,962,830,876,908,839,1040,1076,1010,907,657,633,637,414,279,119,22,5,1415,9295,2766
新竹縣,橫山鄉,男,7309,258,208,282,449,513,442,463,511,469,612,643,590,520,343,321,309,185,127,50,13,1,748,5212,1349
新竹縣,橫山鄉,女,6167,232,194,241,398,449,388,413,397,370,428,433,420,387,314,312,328,229,152,69,9,4,667,4083,1417
新竹縣,新豐鄉,計,56177,2937,3099,3326,4071,4352,3871,4645,5327,4337,4185,4164,3498,2867,1720,1227,1095,745,500,164,39,8,9362,41317,5498
新竹縣,新豐鄉,男,28819,1509,1648,1717,2185,2310,2019,2322,2668,2252,2127,2153,1822,1436,860,597,514,355,229,74,19,3,4874,21294,2651
新竹縣,新豐鄉,女,27358,1428,1451,1609,1886,2042,1852,2323,2659,2085,2058,2011,1676,1431,860,630,581,390,271,90,20,5,4488,20023,2847
新竹縣,芎林鄉,計,20264,806,646,861,1416,1581,1500,1440,1399,1372,1539,1676,1537,1275,829,720,716,532,312,84,21,2,2313,14735,3216
新竹縣,芎林鄉,男,10750,427,360,443,749,811,803,761,720,721,848,907,855,684,461,383,378,259,141,33,6,0,1230,7859,1661
新竹縣,芎林鄉,女,9514,379,286,418,667,770,697,679,679,651,691,769,682,591,368,337,338,273,171,51,15,2,1083,6876,1555
新竹縣,寶山鄉,計,14296,491,399,486,1001,1164,1017,960,1075,1022,1252,1378,1148,862,513,464,450,318,207,77,10,2,1376,10879,2041
新竹縣,寶山鄉,男,7737,266,211,270,499,611,539,512,584,547,685,803,670,485,305,242,228,160,88,26,6,0,747,5935,1055
新竹縣,寶山鄉,女,6559,225,188,216,502,553,478,448,491,475,567,575,478,377,208,222,222,158,119,51,4,2,629,4944,986
新竹縣,北埔鄉,計,9667,328,283,428,686,704,627,617,632,631,767,792,705,554,456,432,463,318,162,63,18,1,1039,6715,1913
新竹縣,北埔鄉,男,5223,179,151,225,343,376,327,327,342,347,442,476,446,303,231,219,245,151,61,27,5,0,555,3729,939
新竹縣,北埔鄉,女,4444,149,132,203,343,328,300,290,290,284,325,316,259,251,225,213,218,167,101,36,13,1,484,2986,974
新竹縣,峨眉鄉,計,5639,176,113,161,265,372,352,332,325,342,392,493,485,411,307,317,316,249,161,53,16,1,450,3769,1420
新竹縣,峨眉鄉,男,3120,87,56,93,158,186,187,174,169,185,243,308,308,244,184,153,165,123,63,23,11,0,236,2162,722
新竹縣,峨眉鄉,女,2519,89,57,68,107,186,165,158,156,157,149,185,177,167,123,164,151,126,98,30,5,1,214,1607,698
新竹縣,尖石鄉,計,9352,699,568,618,760,792,688,770,789,658,635,616,590,451,261,170,136,93,41,14,2,1,1885,6749,718
新竹縣,尖石鄉,男,4955,348,314,308,401,398,377,411,456,369,361,321,319,226,139,84,62,37,18,5,1,0,970,3639,346
新竹縣,尖石鄉,女,4397,351,254,310,359,394,311,359,333,289,274,295,271,225,122,86,74,56,23,9,1,1,915,3110,372
新竹縣,五峰鄉,計,4592,299,190,200,244,298,304,390,379,350,356,421,396,317,178,96,102,40,24,7,1,0,689,3455,448
新竹縣,五峰鄉,男,2498,154,98,101,134,145,150,216,229,213,213,223,212,182,99,49,46,18,11,5,0,0,353,1917,228
新竹縣,五峰鄉,女,2094,145,92,99,110,153,154,174,150,137,143,198,184,135,79,47,56,22,13,2,1,0,336,1538,220
