"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",214339,13041,15373,14668,13404,12706,12151,13857,20379,19633,16901,14497,12888,10906,8724,5001,4254,2878,1913,904,221,40,43082,147322,23935
"新竹市","東區","男",105440,6717,8021,7710,6922,6570,6266,6696,9500,9376,8231,7253,6412,5199,4021,2220,1737,1142,871,448,106,22,22448,72425,10567
"新竹市","東區","女",108899,6324,7352,6958,6482,6136,5885,7161,10879,10257,8670,7244,6476,5707,4703,2781,2517,1736,1042,456,115,18,20634,74897,13368
"新竹市","北區","計",150881,7759,8083,7132,8841,9788,9623,10641,14174,12833,11861,11080,10466,9169,7274,4187,3414,2189,1486,718,147,16,22974,108476,19431
"新竹市","北區","男",73635,3959,4192,3676,4621,5012,5017,5224,6754,6160,5723,5461,4991,4260,3337,1876,1377,869,659,383,76,8,11827,53223,8585
"新竹市","北區","女",77246,3800,3891,3456,4220,4776,4606,5417,7420,6673,6138,5619,5475,4909,3937,2311,2037,1320,827,335,71,8,11147,55253,10846
"新竹市","香山區","計",78131,4246,3233,3245,4731,5557,5715,6098,7934,6793,6148,5756,5580,4531,3348,1880,1516,946,568,243,50,13,10724,58843,8564
"新竹市","香山區","男",39647,2202,1673,1715,2518,2854,2924,3100,4063,3589,3137,2928,2775,2211,1597,882,697,396,266,101,15,4,5590,30099,3958
"新竹市","香山區","女",38484,2044,1560,1530,2213,2703,2791,2998,3871,3204,3011,2828,2805,2320,1751,998,819,550,302,142,35,9,5134,28744,4606
"新竹縣","竹北市","計",184586,13571,15305,13300,11272,10499,9555,12202,19987,20504,16302,11772,9174,7043,5282,3064,2667,1663,939,400,72,13,42176,128310,14100
"新竹縣","竹北市","男",91891,7026,7955,6955,5948,5441,4893,5894,9279,9797,8218,5917,4613,3420,2486,1454,1229,733,413,184,31,5,21936,63420,6535
"新竹縣","竹北市","女",92695,6545,7350,6345,5324,5058,4662,6308,10708,10707,8084,5855,4561,3623,2796,1610,1438,930,526,216,41,8,20240,64890,7565
"新竹縣","關西鎮","計",28788,791,943,1238,1751,2041,1906,1631,1890,1961,2173,2398,2317,1917,1531,1005,1351,1043,609,236,52,4,2972,19985,5831
"新竹縣","關西鎮","男",15394,405,493,633,949,1051,1041,894,957,1040,1220,1398,1358,1079,797,488,702,491,281,91,24,2,1531,10987,2876
"新竹縣","關西鎮","女",13394,386,450,605,802,990,865,737,933,921,953,1000,959,838,734,517,649,552,328,145,28,2,1441,8998,2955
"新竹縣","新埔鎮","計",33211,1231,950,1061,1806,2392,2558,2326,2470,2235,2235,2518,2801,2451,1930,1144,1228,995,597,234,44,5,3242,23792,6177
"新竹縣","新埔鎮","男",17736,659,508,563,917,1299,1407,1274,1407,1215,1232,1349,1545,1305,1033,582,589,465,265,106,13,3,1730,12950,3056
"新竹縣","新埔鎮","女",15475,572,442,498,889,1093,1151,1052,1063,1020,1003,1169,1256,1146,897,562,639,530,332,128,31,2,1512,10842,3121
"新竹縣","竹東鎮","計",96458,4138,4744,5092,6447,7206,6776,6659,8221,7643,7535,7093,6747,5423,4127,2588,2599,1887,1035,387,97,14,13974,69750,12734
"新竹縣","竹東鎮","男",48425,2110,2416,2677,3431,3704,3512,3477,4080,3738,3766,3607,3388,2672,1953,1239,1186,788,464,179,31,7,7203,35375,5847
"新竹縣","竹東鎮","女",48033,2028,2328,2415,3016,3502,3264,3182,4141,3905,3769,3486,3359,2751,2174,1349,1413,1099,571,208,66,7,6771,34375,6887
"新竹縣","湖口鄉","計",77584,3342,3922,3956,5008,5985,5788,5508,6907,6164,5792,5851,5601,4411,3171,1947,1756,1222,819,349,70,15,11220,57015,9349
"新竹縣","湖口鄉","男",39279,1764,2036,2064,2619,3151,3087,2761,3433,3109,2881,2949,2791,2198,1545,860,780,550,481,180,33,7,5864,28979,4436
"新竹縣","湖口鄉","女",38305,1578,1886,1892,2389,2834,2701,2747,3474,3055,2911,2902,2810,2213,1626,1087,976,672,338,169,37,8,5356,28036,4913
"新竹縣","橫山鄉","計",13010,418,397,433,694,960,859,756,877,834,939,1056,1064,924,765,557,616,453,256,119,29,4,1248,8963,2799
"新竹縣","橫山鄉","男",7053,214,211,219,368,516,471,403,517,456,529,639,632,515,425,279,293,201,110,45,9,1,644,5046,1363
"新竹縣","橫山鄉","女",5957,204,186,214,326,444,388,353,360,378,410,417,432,409,340,278,323,252,146,74,20,3,604,3917,1436
"新竹縣","新豐鄉","計",56764,2670,3294,3154,3636,4380,4087,3937,5407,4768,4298,4081,3872,3083,2222,1207,1169,763,495,195,41,5,9118,41549,6097
