city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,204972,12697,13794,15979,13646,12243,11822,17633,19417,17578,15837,13692,11655,9319,5595,4861,3747,2777,1780,711,141,48,42470,142842,19660
新竹市,東區,男,100952,6591,7309,8320,7073,6275,5859,8294,9080,8363,7828,6931,5695,4455,2572,2061,1551,1306,912,378,70,29,22220,69853,8879
新竹市,東區,女,104020,6106,6485,7659,6573,5968,5963,9339,10337,9215,8009,6761,5960,4864,3023,2800,2196,1471,868,333,71,19,20250,72989,10781
新竹市,北區,計,148090,8257,7741,8330,9651,9512,10095,13731,13426,11939,11223,10843,9468,7951,4631,4030,2832,2271,1506,541,89,23,24328,107839,15923
新竹市,北區,男,72824,4333,4082,4317,4945,4948,5035,6451,6480,5896,5571,5280,4464,3735,2093,1707,1224,1078,826,292,51,16,12732,52805,7287
新竹市,北區,女,75266,3924,3659,4013,4706,4564,5060,7280,6946,6043,5652,5563,5004,4216,2538,2323,1608,1193,680,249,38,7,11596,55034,8636
新竹市,香山區,計,75956,4509,3391,3593,5157,5617,5825,8007,7129,5997,5732,5749,4754,3713,2152,1748,1273,875,539,149,40,7,11493,57680,6783
新竹市,香山區,男,38653,2335,1747,1929,2713,2865,2920,3957,3738,3189,3002,2861,2400,1803,1044,815,569,430,265,54,12,5,6011,29448,3194
新竹市,香山區,女,37303,2174,1644,1664,2444,2752,2905,4050,3391,2808,2730,2888,2354,1910,1108,933,704,445,274,95,28,2,5482,28232,3589
新竹縣,竹北市,計,159642,12331,12800,11669,10364,8962,8486,14840,19009,16201,11912,9415,7158,5452,3308,3070,2167,1389,781,252,62,14,36800,111799,11043
新竹縣,竹北市,男,79676,6375,6707,6058,5400,4696,4210,6894,8963,8148,6018,4793,3587,2595,1605,1480,995,634,383,108,22,5,19140,55304,5232
新竹縣,竹北市,女,79966,5956,6093,5611,4964,4266,4276,7946,10046,8053,5894,4622,3571,2857,1703,1590,1172,755,398,144,40,9,17660,56495,5811
新竹縣,關西鎮,計,30834,1166,1192,1681,2040,2130,1919,2184,2068,2202,2382,2348,2083,1806,1115,1500,1374,944,483,170,43,4,4039,21162,5633
新竹縣,關西鎮,男,16427,586,621,887,1047,1118,1008,1087,1100,1241,1397,1379,1185,970,568,767,690,470,212,73,19,2,2094,11532,2801
新竹縣,關西鎮,女,14407,580,571,794,993,1012,911,1097,968,961,985,969,898,836,547,733,684,474,271,97,24,2,1945,9630,2832
新竹縣,新埔鎮,計,34618,1268,1240,1574,2167,2671,2619,2802,2417,2190,2478,2780,2648,2118,1287,1397,1299,903,528,183,48,1,4082,24890,5646
新竹縣,新埔鎮,男,18403,660,646,834,1169,1432,1384,1520,1325,1223,1337,1513,1436,1146,667,694,637,445,253,67,15,0,2140,13485,2778
新竹縣,新埔鎮,女,16215,608,594,740,998,1239,1235,1282,1092,967,1141,1267,1212,972,620,703,662,458,275,116,33,1,1942,11405,2868
新竹縣,竹東鎮,計,96236,4307,5148,6633,7312,7008,6401,7799,7852,7742,7363,7114,5759,4566,2883,2985,2471,1632,875,316,64,6,16088,68916,11232
新竹縣,竹東鎮,男,48431,2186,2685,3507,3796,3627,3325,3803,3837,3872,3798,3613,2882,2214,1410,1419,1113,770,416,136,20,2,8378,34767,5286
新竹縣,竹東鎮,女,47805,2121,2463,3126,3516,3381,3076,3996,4015,3870,3565,3501,2877,2352,1473,1566,1358,862,459,180,44,4,7710,34149,5946
新竹縣,湖口鄉,計,76861,3697,4011,4830,5873,5938,5598,6806,6297,5790,5893,5795,4660,3571,2172,2065,1601,1221,761,228,44,10,12538,56221,8102
新竹縣,湖口鄉,男,39042,1913,2128,2514,3045,3117,2803,3381,3178,2935,3001,2924,2330,1789,978,957,751,730,432,109,24,3,6555,28503,3984
新竹縣,湖口鄉,女,37819,1784,1883,2316,2828,2821,2795,3425,3119,2855,2892,2871,2330,1782,1194,1108,850,491,329,119,20,7,5983,27718,4118
新竹縣,橫山鄉,計,13914,508,452,650,924,921,865,1020,878,951,1081,1071,972,865,616,712,605,440,261,94,22,6,1610,9548,2756
新竹縣,橫山鄉,男,7528,262,241,341,484,498,433,571,483,540,645,641,548,485,319,369,295,199,115,45,13,1,844,5328,1356
新竹縣,橫山鄉,女,6386,246,211,309,440,423,432,449,395,411,436,430,424,380,297,343,310,241,146,49,9,5,766,4220,1400
新竹縣,新豐鄉,計,55421,2821,3237,3684,4263,4190,3887,5114,4833,4284,4172,4002,3243,2517,1414,1376,997,759,423,160,38,7,9742,40505,5174
新竹縣,新豐鄉,男,28430,1474,1699,1919,2254,2223,1999,2523,2410,2251,2147,2090,1661,1276,706,655,487,362,213,60,19,2,5092,20834,2504
新竹縣,新豐鄉,女,26991,1347,1538,1765,2009,1967,1888,2591,2423,2033,2025,1912,1582,1241,708,721,510,397,210,100,19,5,4650,19671,2670
新竹縣,芎林鄉,計,20223,790,737,965,1460,1605,1406,1539,1376,1450,1570,1684,1416,1150,714,788,694,499,273,77,26,4,2492,14656,3075
新竹縣,芎林鄉,男,10689,400,399,506,742,850,730,783,705,790,864,934,785,618,390,417,362,248,129,29,8,0,1305,7801,1583
新竹縣,芎林鄉,女,9534,390,338,459,718,755,676,756,671,660,706,750,631,532,324,371,332,251,144,48,18,4,1187,6855,1492
新竹縣,寶山鄉,計,14159,522,421,633,1036,1140,899,1015,1041,1104,1307,1282,1011,765,429,544,441,302,193,56,16,2,1576,10600,1983
新竹縣,寶山鄉,男,7666,276,215,321,542,610,468,518,564,597,768,729,605,423,252,286,227,149,86,25,5,0,812,5824,1030
新竹縣,寶山鄉,女,6493,246,206,312,494,530,431,497,477,507,539,553,406,342,177,258,214,153,107,31,11,2,764,4776,953
新竹縣,北埔鄉,計,9820,324,353,495,669,709,652,665,630,705,756,776,633,542,402,532,439,309,165,51,12,1,1172,6737,1911
新竹縣,北埔鄉,男,5294,181,185,248,348,362,342,349,347,396,445,494,373,286,203,285,224,140,63,20,3,0,614,3742,938
新竹縣,北埔鄉,女,4526,143,168,247,321,347,310,316,283,309,311,282,260,256,199,247,215,169,102,31,9,1,558,2995,973
新竹縣,峨眉鄉,計,5751,175,151,183,305,365,350,360,335,357,429,477,471,384,281,374,309,232,156,45,11,1,509,3833,1409
新竹縣,峨眉鄉,男,3194,79,75,117,157,194,193,189,185,204,257,302,307,225,162,192,160,108,58,23,7,0,271,2213,710
新竹縣,峨眉鄉,女,2557,96,76,66,148,171,157,171,150,153,172,175,164,159,119,182,149,124,98,22,4,1,238,1620,699
新竹縣,尖石鄉,計,9217,729,605,630,750,765,689,817,728,646,627,601,560,383,219,184,144,84,45,8,2,1,1964,6566,687
新竹縣,尖石鄉,男,4929,365,322,318,412,379,370,442,434,378,343,332,300,190,128,89,68,37,21,0,1,0,1005,3580,344
新竹縣,尖石鄉,女,4288,364,283,312,338,386,319,375,294,268,284,269,260,193,91,95,76,47,24,8,1,1,959,2986,343
新竹縣,五峰鄉,計,4607,303,189,218,255,329,311,408,372,335,397,405,389,256,144,127,82,48,31,7,1,0,710,3457,440
新竹縣,五峰鄉,男,2535,161,94,113,134,155,164,235,237,219,215,229,205,158,73,62,46,16,16,3,0,0,368,1951,216
新竹縣,五峰鄉,女,2072,142,95,105,121,174,147,173,135,116,182,176,184,98,71,65,36,32,15,4,1,0,342,1506,224
