"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",213589,12891,15303,14692,13352,12761,12164,13857,20447,19341,16875,14466,12837,10857,8602,4957,4215,2885,1925,905,219,38,42886,146957,23746
"新竹市","東區","男",105068,6648,8007,7699,6923,6587,6253,6678,9539,9251,8201,7245,6368,5190,3962,2181,1730,1156,872,451,105,22,22354,72235,10479
"新竹市","東區","女",108521,6243,7296,6993,6429,6174,5911,7179,10908,10090,8674,7221,6469,5667,4640,2776,2485,1729,1053,454,114,16,20532,74722,13267
"新竹市","北區","計",150713,7713,8085,7134,8898,9812,9623,10713,14219,12741,11890,11091,10486,9044,7164,4136,3400,2189,1498,716,145,16,22932,108517,19264
"新竹市","北區","男",73595,3940,4218,3656,4648,5012,5043,5218,6797,6139,5718,5476,5020,4185,3298,1839,1375,872,679,382,72,8,11814,53256,8525
"新竹市","北區","女",77118,3773,3867,3478,4250,4800,4580,5495,7422,6602,6172,5615,5466,4859,3866,2297,2025,1317,819,334,73,8,11118,55261,10739
"新竹市","香山區","計",78013,4268,3257,3208,4706,5622,5759,6118,7961,6709,6110,5789,5538,4499,3297,1851,1501,945,571,239,50,15,10733,58811,8469
"新竹市","香山區","男",39607,2220,1685,1705,2482,2886,2952,3108,4082,3532,3123,2963,2731,2214,1579,866,695,400,269,95,16,4,5610,30073,3924
"新竹市","香山區","女",38406,2048,1572,1503,2224,2736,2807,3010,3879,3177,2987,2826,2807,2285,1718,985,806,545,302,144,34,11,5123,28738,4545
"新竹縣","竹北市","計",182975,13492,15175,13136,11147,10503,9550,12169,19935,20322,16050,11583,9150,6867,5165,3016,2656,1637,953,386,71,12,41803,127276,13896
"新竹縣","竹北市","男",91094,6967,7911,6865,5878,5431,4911,5837,9236,9754,8121,5793,4629,3307,2448,1414,1228,717,431,181,30,5,21743,62897,6454
"新竹縣","竹北市","女",91881,6525,7264,6271,5269,5072,4639,6332,10699,10568,7929,5790,4521,3560,2717,1602,1428,920,522,205,41,7,20060,64379,7442
"新竹縣","關西鎮","計",28829,799,946,1249,1779,2043,1893,1648,1884,1978,2200,2377,2288,1907,1503,1036,1347,1055,604,238,51,4,2994,19997,5838
"新竹縣","關西鎮","男",15408,411,491,637,966,1051,1032,891,962,1049,1233,1396,1338,1078,778,512,685,499,277,99,21,2,1539,10996,2873
"新竹縣","關西鎮","女",13421,388,455,612,813,992,861,757,922,929,967,981,950,829,725,524,662,556,327,139,30,2,1455,9001,2965
"新竹縣","新埔鎮","計",33289,1232,953,1101,1818,2426,2573,2351,2475,2227,2243,2546,2799,2413,1882,1161,1236,981,590,233,43,6,3286,23871,6132
"新竹縣","新埔鎮","男",17754,653,503,588,926,1319,1415,1276,1408,1197,1234,1370,1548,1279,1009,591,599,451,269,102,14,3,1744,12972,3038
"新竹縣","新埔鎮","女",15535,579,450,513,892,1107,1158,1075,1067,1030,1009,1176,1251,1134,873,570,637,530,321,131,29,3,1542,10899,3094
"新竹縣","竹東鎮","計",96729,4159,4740,5167,6513,7286,6783,6729,8262,7676,7518,7150,6724,5370,4081,2555,2619,1880,1020,384,100,13,14066,70011,12652
