"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",214812,13100,15438,14620,13287,12516,12238,13771,20352,19855,16929,14539,12918,11056,8867,5077,4248,2935,1888,907,233,38,43158,147461,24193
"新竹市","東區","男",105629,6700,8057,7693,6847,6487,6302,6693,9522,9463,8191,7269,6459,5250,4108,2266,1734,1154,850,448,115,21,22450,72483,10696
"新竹市","東區","女",109183,6400,7381,6927,6440,6029,5936,7078,10830,10392,8738,7270,6459,5806,4759,2811,2514,1781,1038,459,118,17,20708,74978,13497
"新竹市","北區","計",151344,7776,8133,7200,8815,9711,9611,10556,14139,13035,11802,11129,10495,9247,7391,4261,3438,2209,1494,723,163,16,23109,108540,19695
"新竹市","北區","男",73885,3967,4220,3726,4611,4979,4991,5211,6683,6299,5696,5475,5017,4301,3407,1898,1393,882,655,381,85,8,11913,53263,8709
"新竹市","北區","女",77459,3809,3913,3474,4204,4732,4620,5345,7456,6736,6106,5654,5478,4946,3984,2363,2045,1327,839,342,78,8,11196,55277,10986
"新竹市","香山區","計",78250,4211,3214,3223,4742,5495,5696,6038,7866,6930,6179,5801,5605,4577,3405,1894,1538,955,570,245,51,15,10648,58929,8673
"新竹市","香山區","男",39721,2199,1662,1683,2530,2866,2900,3064,4040,3628,3165,2949,2801,2227,1616,895,710,400,261,106,15,4,5544,30170,4007
"新竹市","香山區","女",38529,2012,1552,1540,2212,2629,2796,2974,3826,3302,3014,2852,2804,2350,1789,999,828,555,309,139,36,11,5104,28759,4666
"新竹縣","竹北市","計",186069,13561,15383,13377,11373,10454,9699,12270,19999,20796,16485,11973,9247,7183,5361,3094,2696,1703,929,402,71,13,42321,129479,14269
"新竹縣","竹北市","男",92635,7023,7961,7006,6006,5410,4989,5994,9271,9898,8314,6016,4659,3493,2511,1479,1228,754,401,191,27,4,21990,64050,6595
"新竹縣","竹北市","女",93434,6538,7422,6371,5367,5044,4710,6276,10728,10898,8171,5957,4588,3690,2850,1615,1468,949,528,211,44,9,20331,65429,7674
"新竹縣","關西鎮","計",28687,756,940,1209,1720,2037,1911,1611,1872,1955,2150,2387,2355,1916,1576,1003,1321,1052,618,240,55,3,2905,19914,5868
"新竹縣","關西鎮","男",15374,405,488,621,930,1054,1038,894,952,1033,1206,1384,1380,1090,821,495,681,498,283,95,25,1,1514,10961,2899
"新竹縣","關西鎮","女",13313,351,452,588,790,983,873,717,920,922,944,1003,975,826,755,508,640,554,335,145,30,2,1391,8953,2969
