"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",213066,12761,15237,14653,13349,12791,12119,13846,20429,19225,16900,14462,12784,10855,8517,4927,4217,2887,1938,911,219,39,42651,146760,23655
"新竹市","東區","男",104841,6594,7997,7664,6904,6603,6244,6658,9524,9199,8227,7240,6353,5177,3939,2176,1718,1154,890,453,105,22,22255,72129,10457
"新竹市","東區","女",108225,6167,7240,6989,6445,6188,5875,7188,10905,10026,8673,7222,6431,5678,4578,2751,2499,1733,1048,458,114,17,20396,74631,13198
"新竹市","北區","計",150735,7722,8069,7169,8905,9822,9628,10755,14281,12669,11948,11079,10427,9058,7119,4108,3397,2192,1503,727,143,14,22960,108572,19203
"新竹市","北區","男",73638,3939,4227,3672,4648,5013,5061,5231,6839,6086,5742,5481,5002,4184,3283,1826,1370,882,685,387,73,7,11838,53287,8513
"新竹市","北區","女",77097,3783,3842,3497,4257,4809,4567,5524,7442,6583,6206,5598,5425,4874,3836,2282,2027,1310,818,340,70,7,11122,55285,10690
"新竹市","香山區","計",78016,4248,3265,3218,4727,5624,5745,6131,7996,6694,6103,5810,5517,4524,3252,1842,1496,949,569,242,49,15,10731,58871,8414
"新竹市","香山區","男",39621,2211,1689,1706,2495,2895,2934,3115,4111,3524,3116,2975,2731,2219,1554,862,695,404,269,96,16,4,5606,30115,3900
"新竹市","香山區","女",38395,2037,1576,1512,2232,2729,2811,3016,3885,3170,2987,2835,2786,2305,1698,980,801,545,300,146,33,11,5125,28756,4514
"新竹縣","竹北市","計",182538,13479,15220,13016,11155,10467,9555,12172,19957,20262,15966,11535,9069,6873,5104,3018,2645,1625,964,375,70,11,41715,127011,13812
"新竹縣","竹北市","男",90878,6969,7925,6800,5878,5419,4907,5838,9248,9733,8079,5775,4573,3312,2427,1403,1237,709,438,175,29,4,21694,62762,6422
"新竹縣","竹北市","女",91660,6510,7295,6216,5277,5048,4648,6334,10709,10529,7887,5760,4496,3561,2677,1615,1408,916,526,200,41,7,20021,64249,7390
"新竹縣","關西鎮","計",28827,801,950,1255,1783,2050,1877,1654,1891,1963,2217,2363,2277,1927,1490,1034,1342,1060,601,238,50,4,3006,20002,5819
"新竹縣","關西鎮","男",15419,416,492,640,973,1055,1027,894,970,1040,1243,1393,1323,1095,765,513,679,500,280,99,20,2,1548,11013,2858
"新竹縣","關西鎮","女",13408,385,458,615,810,995,850,760,921,923,974,970,954,832,725,521,663,560,321,139,30,2,1458,8989,2961
"新竹縣","新埔鎮","計",33351,1240,944,1121,1829,2439,2591,2336,2485,2226,2248,2549,2794,2440,1857,1161,1237,979,596,233,40,6,3305,23937,6109
"新竹縣","新埔鎮","男",17795,660,497,594,938,1323,1418,1278,1411,1196,1239,1377,1545,1293,996,587,602,450,273,104,11,3,1751,13018,3026
"新竹縣","新埔鎮","女",15556,580,447,527,891,1116,1173,1058,1074,1030,1009,1172,1249,1147,861,574,635,529,323,129,29,3,1554,10919,3083
"新竹縣","竹東鎮","計",96843,4173,4729,5154,6518,7359,6775,6748,8258,7693,7556,7134,6716,5386,4064,2551,2617,1889,1026,384,100,13,14056,70143,12644
"新竹縣","竹東鎮","男",48633,2140,2413,2716,3458,3781,3502,3532,4068,3761,3792,3604,3385,2665,1907,1229,1197,811,468,167,30,7,7269,35548,5816
"新竹縣","竹東鎮","女",48210,2033,2316,2438,3060,3578,3273,3216,4190,3932,3764,3530,3331,2721,2157,1322,1420,1078,558,217,70,6,6787,34595,6828
