city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹縣,竹東鎮,女,47804,2107,2407,2809,3378,3495,3007,3728,4112,3783,3579,3597,3005,2557,1649,1491,1423,932,500,188,53,4,7323,34241,6240
新竹縣,湖口鄉,計,77166,3625,3835,4523,5561,6125,5507,6429,6703,5736,5890,5919,4956,3969,2358,2056,1696,1150,814,257,47,10,11983,56795,8388
新竹縣,湖口鄉,男,39229,1860,2067,2378,2893,3239,2810,3204,3374,2930,2952,3000,2515,1963,1082,954,762,616,475,125,25,5,6305,28880,4044
新竹縣,湖口鄉,女,37937,1765,1768,2145,2668,2886,2697,3225,3329,2806,2938,2919,2441,2006,1276,1102,934,534,339,132,22,5,5678,27915,4344
新竹縣,橫山鄉,計,13582,475,431,550,874,969,812,923,901,852,1079,1058,1005,905,617,670,635,415,270,114,22,5,1456,9378,2748
新竹縣,橫山鄉,男,7374,258,227,288,462,517,427,501,495,482,642,633,578,519,321,338,310,186,120,54,14,2,773,5256,1345
新竹縣,橫山鄉,女,6208,217,204,262,412,452,385,422,406,370,437,425,427,386,296,332,325,229,150,60,8,3,683,4122,1403
新竹縣,新豐鄉,計,56098,2909,3211,3426,4077,4342,3879,4779,5225,4336,4196,4160,3413,2746,1626,1287,1069,743,484,147,34,9,9546,41153,5399
新竹縣,新豐鄉,男,28767,1508,1704,1773,2180,2306,2025,2377,2600,2244,2152,2170,1747,1387,816,609,506,359,219,66,15,4,4985,21188,2594
新竹縣,新豐鄉,女,27331,1401,1507,1653,1897,2036,1854,2402,2625,2092,2044,1990,1666,1359,810,678,563,384,265,81,19,5,4561,19965,2805
新竹縣,芎林鄉,計,20291,794,679,883,1453,1557,1495,1506,1368,1413,1541,1681,1499,1259,793,753,707,505,296,80,24,5,2356,14772,3163
新竹縣,芎林鄉,男,10742,420,360,456,765,807,801,787,686,755,848,923,834,669,436,397,372,255,131,32,7,1,1236,7875,1631
新竹縣,芎林鄉,女,9549,374,319,427,688,750,694,719,682,658,693,758,665,590,357,356,335,250,165,48,17,4,1120,6897,1532
新竹縣,寶山鄉,計,14337,491,410,541,1018,1179,971,987,1095,1040,1297,1337,1112,823,476,503,449,323,202,70,10,3,1442,10859,2036
新竹縣,寶山鄉,男,7745,265,213,289,508,628,514,525,596,548,730,766,658,446,283,265,228,159,90,27,6,1,767,5919,1059
新竹縣,寶山鄉,女,6592,226,197,252,510,551,457,462,499,492,567,571,454,377,193,238,221,164,112,43,4,2,675,4940,977
新竹縣,北埔鄉,計,9693,334,295,453,682,712,619,627,618,660,746,796,688,568,399,483,474,299,159,62,18,1,1082,6716,1895
新竹縣,北埔鄉,男,5224,176,160,234,345,369,326,332,340,370,420,488,435,305,199,248,247,141,60,24,5,0,570,3730,924
新竹縣,北埔鄉,女,4469,158,135,219,337,343,293,295,278,290,326,308,253,263,200,235,227,158,99,38,13,1,512,2986,971
新竹縣,峨眉鄉,計,5662,167,124,162,283,367,347,343,316,342,420,477,487,417,288,332,321,248,156,50,14,1,453,3799,1410
新竹縣,峨眉鄉,男,3141,80,61,99,163,178,188,182,166,192,256,301,313,247,167,168,164,125,56,25,10,0,240,2186,715
新竹縣,峨眉鄉,女,2521,87,63,63,120,189,159,161,150,150,164,176,174,170,121,164,157,123,100,25,4,1,213,1613,695
新竹縣,尖石鄉,計,9308,693,565,628,735,799,684,783,788,655,643,605,591,436,233,181,139,92,44,11,2,1,1886,6719,703
新竹縣,尖石鄉,男,4942,349,301,315,394,396,369,419,458,376,362,330,311,220,126,88,64,39,20,4,1,0,965,3635,342
新竹縣,尖石鄉,女,4366,344,264,313,341,403,315,364,330,279,281,275,280,216,107,93,75,53,24,7,1,1,921,3084,361
新竹縣,五峰鄉,計,4615,304,177,192,246,318,325,382,396,334,367,431,396,309,159,108,102,35,27,6,1,0,673,3504,438
新竹縣,五峰鄉,男,2520,164,89,95,134,159,161,205,249,205,215,234,206,183,86,55,51,13,13,3,0,0,348,1951,221
新竹縣,五峰鄉,女,2095,140,88,97,112,159,164,177,147,129,152,197,190,126,73,53,51,22,14,3,1,0,325,1553,217
