city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,207940 ,13151 ,14173 ,14806 ,13820 ,12406 ,11564 ,16022 ,20405 ,17763 ,16225 ,14199 ,12034 ,10347 ,6711 ,4665 ,3994 ,2733 ,1915 ,809 ,156 ,42 ,42130 ,144785 ,21025 
新竹市,東區,男,102473 ,6892 ,7449 ,7712 ,7182 ,6310 ,5917 ,7611 ,9494 ,8487 ,8002 ,7136 ,5925 ,4984 ,3083 ,1986 ,1661 ,1171 ,956 ,420 ,71 ,24 ,22053 ,71048 ,9372 
新竹市,東區,女,105467 ,6259 ,6724 ,7094 ,6638 ,6096 ,5647 ,8411 ,10911 ,9276 ,8223 ,7063 ,6109 ,5363 ,3628 ,2679 ,2333 ,1562 ,959 ,389 ,85 ,18 ,20077 ,73737 ,11653 
新竹市,北區,計,149088 ,8351 ,7613 ,7702 ,9469 ,9608 ,9698 ,12423 ,14270 ,11790 ,11681 ,10922 ,9871 ,8670 ,5551 ,3918 ,3069 ,2133 ,1581 ,624 ,126 ,18 ,23666 ,108402 ,17020 
新竹市,北區,男,73147 ,4312 ,3991 ,4039 ,4866 ,4992 ,4936 ,5944 ,6851 ,5738 ,5710 ,5431 ,4628 ,4042 ,2602 ,1647 ,1254 ,932 ,824 ,330 ,69 ,9 ,12342 ,53138 ,7667 
新竹市,北區,女,75941 ,4039 ,3622 ,3663 ,4603 ,4616 ,4762 ,6479 ,7419 ,6052 ,5971 ,5491 ,5243 ,4628 ,2949 ,2271 ,1815 ,1201 ,757 ,294 ,57 ,9 ,11324 ,55264 ,9353 
新竹市,香山區,計,76746 ,4428 ,3130 ,3450 ,5093 ,5600 ,5546 ,7329 ,7669 ,6142 ,5903 ,5861 ,5005 ,4266 ,2478 ,1773 ,1345 ,933 ,553 ,195 ,41 ,6 ,11008 ,58414 ,7324 
新竹市,香山區,男,39093 ,2284 ,1625 ,1837 ,2712 ,2850 ,2852 ,3665 ,3994 ,3254 ,3056 ,2969 ,2480 ,2069 ,1216 ,852 ,600 ,416 ,266 ,83 ,10 ,3 ,5746 ,29901 ,3446 
新竹市,香山區,女,37653 ,2144 ,1505 ,1613 ,2381 ,2750 ,2694 ,3664 ,3675 ,2888 ,2847 ,2892 ,2525 ,2197 ,1262 ,921 ,745 ,517 ,287 ,112 ,31 ,3 ,5262 ,28513 ,3878 
新竹縣,竹北市,計,170348 ,13617 ,13511 ,11863 ,10942 ,9663 ,8684 ,14016 ,20082 ,17664 ,13604 ,10491 ,7827 ,6271 ,4009 ,2997 ,2386 ,1489 ,871 ,288 ,66 ,7 ,38991 ,119244 ,12113 
新竹縣,竹北市,男,84949 ,7030 ,7042 ,6240 ,5706 ,5003 ,4404 ,6613 ,9277 ,8792 ,6886 ,5312 ,3962 ,2979 ,1912 ,1428 ,1131 ,653 ,427 ,125 ,21 ,6 ,20312 ,58934 ,5703 
