city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,207218,12917,14115,15541,13749,12391,11540,16921,20035,17741,16033,13978,11917,9911,6116,4862,3861,2746,1892,766,149,37,"42,573","144,216","20,429"
新竹市,東區,男,102107,6721,7415,8085,7144,6329,5815,8034,9358,8443,7884,7082,5862,4774,2804,2067,1607,1232,966,394,70,21,"22,221","70,725","9,161"
新竹市,東區,女,105111,6196,6700,7456,6605,6062,5725,8887,10677,9298,8149,6896,6055,5137,3312,2795,2254,1514,926,372,79,16,"20,352","73,491","11,268"
新竹市,北區,計,148757,8279,7722,8094,9496,9590,9719,13048,13982,11822,11553,10830,9701,8325,5099,4070,2980,2147,1579,581,126,14,"24,095","108,066","16,596"
新竹市,北區,男,72997,4289,4051,4196,4881,5013,4876,6194,6750,5789,5669,5312,4577,3892,2339,1716,1247,969,840,325,63,9,"12,536","52,953","7,508"
新竹市,北區,女,75760,3990,3671,3898,4615,4577,4843,6854,7232,6033,5884,5518,5124,4433,2760,2354,1733,1178,739,256,63,5,"11,559","55,113","9,088"
新竹市,香山區,計,76391,4460,3235,3554,5068,5653,5541,7719,7468,6061,5754,5845,4858,4094,2295,1785,1304,932,535,182,43,5,"11,249","58,061","7,081"
新竹市,香山區,男,38913,2317,1681,1915,2663,2912,2801,3843,3864,3267,2957,2943,2424,1994,1124,853,575,433,259,75,9,4,"5,913","29,668","3,332"
新竹市,香山區,女,37478,2143,1554,1639,2405,2741,2740,3876,3604,2794,2797,2902,2434,2100,1171,932,729,499,276,107,34,1,"5,336","28,393","3,749"
新竹縣,竹北市,計,165877,12865,13423,11860,10568,9438,8523,14415,19704,17073,12895,9941,7619,5886,3628,3094,2285,1474,844,265,62,15,38148,116062,"11,667"
新竹縣,竹北市,男,82693,6613,7020,6197,5541,4897,4269,6749,9181,8527,6543,5035,3841,2790,1737,1484,1058,652,425,106,19,9,19830,57373,"5,490"
新竹縣,竹北市,女,83184,6252,6403,5663,5027,4541,4254,7666,10523,8546,6352,4906,3778,3096,1891,1610,1227,822,419,159,43,6,18318,58689,"6,177"
新竹縣,關西鎮,計,30573,1131,1111,1592,1984,2112,1888,2100,2041,2122,2409,2386,2145,1826,1196,1421,1379,968,525,187,47,3,3834,21013,"5,726"
新竹縣,關西鎮,男,16308,550,593,847,1019,1082,1022,1053,1080,1200,1389,1416,1213,1004,601,734,689,470,248,80,18,0,1990,11478,"2,840"
新竹縣,關西鎮,女,14265,581,518,745,965,1030,866,1047,961,922,1020,970,932,822,595,687,690,498,277,107,29,3,1844,9535,"2,886"
新竹縣,新埔鎮,計,34354,1272,1124,1499,2077,2676,2530,2730,2468,2120,2414,2819,2652,2254,1368,1328,1294,922,566,191,47,3,3895,24740,"5,719"
新竹縣,新埔鎮,男,18271,673,573,799,1123,1447,1348,1466,1352,1169,1338,1505,1445,1207,734,668,620,437,277,74,15,1,2045,13400,"2,826"
新竹縣,新埔鎮,女,16083,599,551,700,954,1229,1182,1264,1116,951,1076,1314,1207,1047,634,660,674,485,289,117,32,2,1850,11340,"2,893"
新竹縣,竹東鎮,計,96054,4276,5017,6247,7144,7127,6205,7599,7961,7618,7336,7201,5961,4817,3106,2856,2567,1712,903,317,73,11,15540,68969,"11,545"
新竹縣,竹東鎮,男,48310,2160,2629,3296,3764,3635,3248,3746,3899,3801,3758,3654,2999,2326,1522,1339,1173,784,418,133,21,5,8085,34830,"5,395"
新竹縣,竹東鎮,女,47744,2116,2388,2951,3380,3492,2957,3853,4062,3817,3578,3547,2962,2491,1584,1517,1394,928,485,184,52,6,7455,34139,"6,150"
新竹縣,湖口鄉,計,77156,3701,3908,4672,5568,6067,5507,6608,6615,5760,5916,5851,4873,3846,2262,2090,1657,1154,802,244,47,8,12281,56611,"8,264"
