"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",214148,13037,15335,14699,13368,12769,12130,13851,20441,19506,16896,14466,12881,10921,8645,4980,4265,2877,1917,904,219,41,43071,147229,23848
"新竹市","東區","男",105357,6726,8010,7719,6929,6585,6249,6679,9519,9350,8207,7238,6398,5212,3986,2203,1749,1152,868,448,107,23,22455,72366,10536
"新竹市","東區","女",108791,6311,7325,6980,6439,6184,5881,7172,10922,10156,8689,7228,6483,5709,4659,2777,2516,1725,1049,456,112,18,20616,74863,13312
"新竹市","北區","計",150766,7737,8084,7122,8864,9778,9647,10686,14151,12806,11851,11070,10463,9138,7223,4181,3412,2188,1485,718,146,16,22943,108454,19369
"新竹市","北區","男",73597,3952,4211,3654,4630,4999,5034,5230,6764,6153,5712,5460,4988,4246,3317,1867,1378,868,667,383,76,8,11817,53216,8564
"新竹市","北區","女",77169,3785,3873,3468,4234,4779,4613,5456,7387,6653,6139,5610,5475,4892,3906,2314,2034,1320,818,335,70,8,11126,55238,10805
"新竹市","香山區","計",78124,4267,3265,3219,4719,5572,5726,6120,7957,6759,6126,5774,5568,4512,3333,1877,1510,945,576,237,49,13,10751,58833,8540
"新竹市","香山區","男",39661,2218,1684,1708,2511,2860,2932,3112,4087,3558,3126,2941,2756,2215,1595,879,695,397,272,95,16,4,5610,30098,3953
"新竹市","香山區","女",38463,2049,1581,1511,2208,2712,2794,3008,3870,3201,3000,2833,2812,2297,1738,998,815,548,304,142,33,9,5141,28735,4587
"新竹縣","竹北市","計",184014,13570,15251,13240,11212,10519,9534,12226,19945,20448,16202,11696,9150,6990,5241,3067,2657,1648,938,396,71,13,42061,127922,14031
"新竹縣","竹北市","男",91586,7012,7909,6931,5912,5452,4896,5900,9245,9795,8168,5866,4610,3383,2474,1451,1218,730,416,183,30,5,21852,63227,6507
"新竹縣","竹北市","女",92428,6558,7342,6309,5300,5067,4638,6326,10700,10653,8034,5830,4540,3607,2767,1616,1439,918,522,213,41,8,20209,64695,7524
"新竹縣","關西鎮","計",28816,789,944,1241,1768,2038,1909,1637,1893,1956,2191,2396,2299,1918,1520,1016,1355,1044,606,240,52,4,2974,20005,5837
"新竹縣","關西鎮","男",15412,404,492,629,959,1048,1048,896,961,1038,1228,1402,1346,1082,789,500,695,494,280,94,25,2,1525,11008,2879
"新竹縣","關西鎮","女",13404,385,452,612,809,990,861,741,932,918,963,994,953,836,731,516,660,550,326,146,27,2,1449,8997,2958
"新竹縣","新埔鎮","計",33231,1225,966,1066,1818,2394,2561,2328,2485,2229,2226,2527,2796,2461,1907,1153,1217,995,597,229,45,6,3257,23825,6149
"新竹縣","新埔鎮","男",17746,654,518,568,925,1296,1419,1268,1422,1198,1227,1363,1536,1310,1020,585,585,465,270,100,14,3,1740,12964,3042
"新竹縣","新埔鎮","女",15485,571,448,498,893,1098,1142,1060,1063,1031,999,1164,1260,1151,887,568,632,530,327,129,31,3,1517,10861,3107
"新竹縣","竹東鎮","計",96477,4142,4760,5107,6463,7223,6768,6667,8224,7639,7531,7103,6734,5416,4089,2589,2618,1875,1039,380,97,13,14009,69768,12700
"新竹縣","竹東鎮","男",48457,2111,2419,2692,3433,3712,3513,3493,4081,3735,3772,3596,3390,2671,1931,1241,1194,795,469,173,29,7,7222,35396,5839
"新竹縣","竹東鎮","女",48020,2031,2341,2415,3030,3511,3255,3174,4143,3904,3759,3507,3344,2745,2158,1348,1424,1080,570,207,68,6,6787,34372,6861
"新竹縣","湖口鄉","計",77596,3352,3925,3961,5002,6031,5811,5503,6910,6138,5783,5856,5600,4389,3158,1943,1762,1225,823,343,67,14,11238,57023,9335
"新竹縣","湖口鄉","男",39292,1776,2035,2065,2607,3181,3094,2759,3447,3092,2874,2960,2785,2195,1531,853,790,551,483,175,32,7,5876,28994,4422
"新竹縣","湖口鄉","女",38304,1576,1890,1896,2395,2850,2717,2744,3463,3046,2909,2896,2815,2194,1627,1090,972,674,340,168,35,7,5362,28029,4913
"新竹縣","橫山鄉","計",13001,422,397,439,687,964,850,754,877,838,945,1046,1062,926,761,562,614,447,253,127,26,4,1258,8949,2794
"新竹縣","橫山鄉","男",7052,216,211,224,365,521,464,406,512,462,532,635,630,514,423,282,292,198,107,48,9,1,651,5041,1360
"新竹縣","橫山鄉","女",5949,206,186,215,322,443,386,348,365,376,413,411,432,412,338,280,322,249,146,79,17,3,607,3908,1434
