"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",209356,13271,14306,14580,13613,12487,11796,14886,20264,18389,16494,14392,12250,10610,7499,4719,4067,2755,1911,849,181,37,42157,145181,22018
"新竹市","東區","男",103165,6911,7548,7613,7074,6410,6031,7146,9388,8833,8103,7150,6100,5111,3428,2035,1661,1152,923,447,81,20,22072,71346,9747
"新竹市","東區","女",106191,6360,6758,6967,6539,6077,5765,7740,10876,9556,8391,7242,6150,5499,4071,2684,2406,1603,988,402,100,17,20085,73835,12271
"新竹市","北區","計",149758,8220,7570,7447,9279,9797,9584,11829,14297,12262,11729,11106,9966,8815,6292,3898,3186,2119,1534,670,137,21,23237,108664,17857
"新竹市","北區","男",73298,4203,3940,3878,4795,5051,4958,5687,6814,5944,5715,5534,4687,4088,2946,1677,1286,889,763,360,74,9,12021,53273,8004
"新竹市","北區","女",76460,4017,3630,3569,4484,4746,4626,6142,7483,6318,6014,5572,5279,4727,3346,2221,1900,1230,771,310,63,12,11216,55391,9853
"新竹市","香山區","計",77376,4416,3096,3312,5064,5571,5644,6813,7848,6386,6035,5875,5120,4414,2860,1772,1415,916,555,205,51,8,10824,58770,7782
"新竹市","香山區","男",39363,2257,1627,1759,2685,2835,2889,3429,4104,3376,3083,3017,2525,2133,1404,845,636,398,255,86,16,4,5643,30076,3644
"新竹市","香山區","女",38013,2159,1469,1553,2379,2736,2755,3384,3744,3010,2952,2858,2595,2281,1456,927,779,518,300,119,35,4,5181,28694,4138
"新竹縣","竹北市","計",175664,14051,14050,12195,11038,9948,9003,13340,19950,18963,14526,10974,8249,6551,4538,2946,2543,1507,892,328,64,8,40296,122542,12826
"新竹縣","竹北市","男",87518,7251,7350,6440,5788,5100,4599,6305,9169,9373,7319,5522,4187,3148,2125,1388,1227,633,425,142,22,5,21041,60510,5967
"新竹縣","竹北市","女",88146,6800,6700,5755,5250,4848,4404,7035,10781,9590,7207,5452,4062,3403,2413,1558,1316,874,467,186,42,3,19255,62032,6859
"新竹縣","關西鎮","計",29504,932,1002,1336,1897,2061,1835,1870,1929,2013,2293,2448,2170,1940,1346,1207,1366,1028,562,219,43,7,3270,20456,5778
"新竹縣","關西鎮","男",15795,477,540,676,1012,1068,1012,972,1022,1080,1312,1452,1241,1100,672,608,693,498,251,89,17,3,1693,11271,2831
"新竹縣","關西鎮","女",13709,455,462,660,885,993,823,898,907,933,981,996,929,840,674,599,673,530,311,130,26,4,1577,9185,2947
"新竹縣","新埔鎮","計",33824,1294,1003,1258,1953,2538,2567,2477,2473,2187,2338,2686,2700,2442,1623,1184,1301,947,596,202,49,6,3555,24361,5908
"新竹縣","新埔鎮","男",18045,702,527,658,1022,1392,1394,1363,1359,1201,1279,1450,1460,1309,876,589,628,443,291,85,15,2,1887,13229,2929
"新竹縣","新埔鎮","女",15779,592,476,600,931,1146,1173,1114,1114,986,1059,1236,1240,1133,747,595,673,504,305,117,34,4,1668,11132,2979
"新竹縣","竹東鎮","計",96781,4371,4769,5513,6872,7258,6546,7300,8199,7585,7578,7194,6285,5180,3704,2605,2634,1765,991,338,81,13,14653,69997,12131
"新竹縣","竹東鎮","男",48658,2211,2467,2929,3625,3710,3412,3751,4020,3725,3839,3660,3158,2513,1800,1221,1191,789,453,155,22,7,7607,35413,5638
"新竹縣","竹東鎮","女",48123,2160,2302,2584,3247,3548,3134,3549,4179,3860,3739,3534,3127,2667,1904,1384,1443,976,538,183,59,6,7046,34584,6493
"新竹縣","湖口鄉","計",77477,3674,3740,4186,5404,6136,5627,6043,6833,5868,5833,5982,5230,4175,2700,1930,1778,1138,850,286,51,13,11600,57131,8746
