city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,207529,12994,14135,15393,13820,12353,11596,16611,20135,17786,16030,14066,11918,10081,6317,4816,3879,2750,1885,774,155,35,42522,144396,20611
新竹市,東區,男,102210,6768,7429,8011,7185,6308,5839,7876,9407,8449,7893,7089,5881,4853,2898,2044,1621,1221,942,399,77,20,22208,70780,9222
新竹市,東區,女,105319,6226,6706,7382,6635,6045,5757,8735,10728,9337,8137,6977,6037,5228,3419,2772,2258,1529,943,375,78,15,20314,73616,11389
新竹市,北區,計,148769,8271,7725,7970,9442,9591,9758,12873,13962,11821,11579,10854,9743,8415,5265,4038,3003,2157,1564,594,127,17,23966,108038,16765
新竹市,北區,男,72993,4269,4062,4122,4852,5008,4929,6126,6738,5771,5678,5360,4576,3941,2431,1701,1238,968,828,320,65,10,12453,52979,7561
新竹市,北區,女,75776,4002,3663,3848,4590,4583,4829,6747,7224,6050,5901,5494,5167,4474,2834,2337,1765,1189,736,274,62,7,11513,55059,9204
新竹市,香山區,計,76394,4425,3213,3537,5053,5607,5536,7589,7511,6079,5771,5835,4919,4161,2343,1800,1304,941,532,191,40,7,11175,58061,7158
新竹市,香山區,男,38935,2305,1673,1879,2671,2889,2808,3798,3890,3274,2977,2921,2462,2019,1148,864,581,433,251,80,8,4,5857,29709,3369
新竹市,香山區,女,37459,2120,1540,1658,2382,2718,2728,3791,3621,2805,2794,2914,2457,2142,1195,936,723,508,281,111,32,3,5318,28352,3789
新竹縣,竹北市,計,167489,13111,13490,11881,10664,9541,8502,14415,19836,17286,13104,10157,7654,6044,3754,3082,2309,1487,832,270,60,10,38482,117203,11804
新竹縣,竹北市,男,83534,6762,7028,6258,5563,4923,4306,6768,9210,8631,6641,5157,3857,2871,1796,1485,1072,655,413,110,20,8,20048,57927,5559
新竹縣,竹北市,女,83955,6349,6462,5623,5101,4618,4196,7647,10626,8655,6463,5000,3797,3173,1958,1597,1237,832,419,160,40,2,18434,59276,6245
新竹縣,關西鎮,計,30309,1067,1085,1575,1959,2097,1860,2053,1991,2114,2367,2406,2148,1861,1210,1406,1365,977,524,194,47,3,3727,20856,5726
新竹縣,關西鎮,男,16173,526,588,832,1003,1078,1020,1030,1053,1196,1352,1435,1211,1028,601,723,691,467,237,84,18,0,1946,11406,2821
新竹縣,關西鎮,女,14136,541,497,743,956,1019,840,1023,938,918,1015,971,937,833,609,683,674,510,287,110,29,3,1781,9450,2905
新竹縣,新埔鎮,計,34206,1267,1121,1438,2087,2639,2509,2724,2430,2121,2381,2806,2666,2283,1404,1301,1284,934,573,189,45,4,3826,24646,5734
新竹縣,新埔鎮,男,18202,667,571,757,1135,1432,1337,1463,1336,1182,1308,1499,1440,1231,761,652,619,444,273,79,14,2,1995,13363,2844
新竹縣,新埔鎮,女,16004,600,550,681,952,1207,1172,1261,1094,939,1073,1307,1226,1052,643,649,665,490,300,110,31,2,1831,11283,2890
新竹縣,竹東鎮,計,96071,4302,4974,6121,7166,7138,6256,7531,7952,7559,7341,7216,5998,4867,3195,2854,2584,1707,912,314,73,11,15397,69024,11650
新竹縣,竹東鎮,男,48300,2194,2575,3237,3772,3642,3280,3728,3885,3764,3778,3641,3022,2342,1556,1351,1166,789,419,132,21,6,8006,34854,5440
新竹縣,竹東鎮,女,47771,2108,2399,2884,3394,3496,2976,3803,4067,3795,3563,3575,2976,2525,1639,1503,1418,918,493,182,52,5,7391,34170,6210
新竹縣,湖口鄉,計,77027,3652,3856,4609,5550,6093,5478,6478,6662,5725,5889,5886,4936,3867,2349,2065,1670,1160,799,246,47,10,12117,56564,8346
新竹縣,湖口鄉,男,39167,1890,2070,2404,2901,3213,2787,3229,3369,2927,2950,2988,2494,1917,1066,959,756,640,459,118,25,5,6364,28775,4028
新竹縣,湖口鄉,女,37860,1762,1786,2205,2649,2880,2691,3249,3293,2798,2939,2898,2442,1950,1283,1106,914,520,340,128,22,5,5753,27789,4318
新竹縣,橫山鄉,計,13651,477,432,578,862,984,805,950,890,866,1071,1064,1014,901,614,684,634,414,276,109,20,6,1487,9407,2757
新竹縣,橫山鄉,男,7420,257,234,301,453,526,425,516,486,495,643,635,583,514,322,348,308,187,122,50,13,2,792,5276,1352
新竹縣,橫山鄉,女,6231,220,198,277,409,458,380,434,404,371,428,429,431,387,292,336,326,227,154,59,7,4,695,4131,1405
新竹縣,新豐鄉,計,55986,2878,3248,3455,4122,4328,3853,4830,5139,4353,4167,4147,3388,2691,1609,1301,1068,745,469,150,34,11,9581,41018,5387
新竹縣,新豐鄉,男,28711,1480,1725,1786,2190,2304,2000,2410,2554,2265,2139,2169,1736,1357,809,616,507,357,218,67,16,6,4991,21124,2596
新竹縣,新豐鄉,女,27275,1398,1523,1669,1932,2024,1853,2420,2585,2088,2028,1978,1652,1334,800,685,561,388,251,83,18,5,4590,19894,2791
新竹縣,芎林鄉,計,20286,795,701,894,1464,1565,1459,1531,1362,1415,1566,1664,1472,1255,778,758,707,495,294,79,27,5,2390,14753,3143
