"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",215079,13105,15437,14653,13338,12509,12185,13815,20236,19945,16938,14573,12957,11067,8915,5105,4269,2952,1889,917,235,39,43195,147563,24321
"新竹市","東區","男",105731,6713,8039,7726,6860,6480,6290,6708,9462,9514,8180,7284,6477,5253,4137,2276,1740,1160,844,451,116,21,22478,72508,10745
"新竹市","東區","女",109348,6392,7398,6927,6478,6029,5895,7107,10774,10431,8758,7289,6480,5814,4778,2829,2529,1792,1045,466,119,18,20717,75055,13576
"新竹市","北區","計",151391,7724,8124,7208,8787,9685,9581,10521,14115,13098,11828,11107,10567,9251,7418,4295,3464,2215,1490,735,161,17,23056,108540,19795
"新竹市","北區","男",73908,3946,4214,3722,4604,4975,4970,5186,6662,6342,5711,5462,5064,4298,3426,1905,1402,890,653,385,82,9,11882,53274,8752
"新竹市","北區","女",77483,3778,3910,3486,4183,4710,4611,5335,7453,6756,6117,5645,5503,4953,3992,2390,2062,1325,837,350,79,8,11174,55266,11043
"新竹市","香山區","計",78305,4209,3221,3215,4751,5452,5701,6007,7864,6967,6174,5805,5640,4558,3452,1914,1530,955,572,250,53,15,10645,58919,8741
"新竹市","香山區","男",39754,2200,1672,1668,2537,2840,2918,3044,4039,3652,3153,2964,2799,2236,1639,898,705,403,258,109,16,4,5540,30182,4032
"新竹市","香山區","女",38551,2009,1549,1547,2214,2612,2783,2963,3825,3315,3021,2841,2841,2322,1813,1016,825,552,314,141,37,11,5105,28737,4709
"新竹縣","竹北市","計",186411,13550,15399,13429,11376,10477,9698,12183,19934,20878,16552,12030,9360,7203,5386,3124,2691,1720,921,414,72,14,42378,129691,14342
"新竹縣","竹北市","男",92823,7013,7965,7031,5999,5430,5005,5948,9253,9912,8373,6049,4709,3514,2519,1490,1228,757,401,195,28,4,22009,64192,6622
"新竹縣","竹北市","女",93588,6537,7434,6398,5377,5047,4693,6235,10681,10966,8179,5981,4651,3689,2867,1634,1463,963,520,219,44,10,20369,65499,7720
"新竹縣","關西鎮","計",28659,762,925,1207,1717,2030,1913,1604,1868,1952,2161,2366,2343,1936,1585,991,1315,1063,620,242,56,3,2894,19890,5875
"新竹縣","關西鎮","男",15359,411,483,614,931,1047,1044,886,954,1037,1201,1377,1369,1101,831,490,667,509,286,94,26,1,1508,10947,2904
"新竹縣","關西鎮","女",13300,351,442,593,786,983,869,718,914,915,960,989,974,835,754,501,648,554,334,148,30,2,1386,8943,2971
"新竹縣","新埔鎮","計",33106,1198,936,1070,1777,2333,2542,2323,2442,2262,2215,2526,2787,2490,1956,1149,1214,998,580,254,47,7,3204,23697,6205
"新竹縣","新埔鎮","男",17651,634,501,564,907,1259,1387,1274,1395,1234,1218,1342,1538,1316,1060,576,587,461,269,111,15,3,1699,12870,3082
"新竹縣","新埔鎮","女",15455,564,435,506,870,1074,1155,1049,1047,1028,997,1184,1249,1174,896,573,627,537,311,143,32,4,1505,10827,3123
"新竹縣","竹東鎮","計",96358,4096,4681,5009,6396,7121,6746,6614,8203,7690,7558,7104,6827,5494,4189,2570,2596,1912,1047,397,94,14,13786,69753,12819
"新竹縣","竹東鎮","男",48350,2118,2370,2615,3414,3669,3496,3449,4069,3745,3769,3615,3424,2713,1974,1232,1185,799,470,183,34,7,7103,35363,5884
"新竹縣","竹東鎮","女",48008,1978,2311,2394,2982,3452,3250,3165,4134,3945,3789,3489,3403,2781,2215,1338,1411,1113,577,214,60,7,6683,34390,6935
"新竹縣","湖口鄉","計",77604,3329,3891,3943,4927,5898,5758,5510,6875,6286,5781,5826,5644,4487,3247,1944,1771,1232,803,368,73,11,11163,56992,9449
"新竹縣","湖口鄉","男",39287,1761,2009,2068,2567,3106,3076,2778,3409,3193,2858,2932,2829,2235,1582,854,796,547,460,185,37,5,5838,28983,4466
"新竹縣","湖口鄉","女",38317,1568,1882,1875,2360,2792,2682,2732,3466,3093,2923,2894,2815,2252,1665,1090,975,685,343,183,36,6,5325,28009,4983
"新竹縣","橫山鄉","計",13013,405,406,420,708,956,852,769,873,825,928,1061,1055,942,775,551,607,460,268,115,33,4,1231,8969,2813
"新竹縣","橫山鄉","男",7048,209,213,212,379,512,461,410,517,446,530,635,627,532,425,281,287,211,106,44,10,1,634,5049,1365
"新竹縣","橫山鄉","女",5965,196,193,208,329,444,391,359,356,379,398,426,428,410,350,270,320,249,162,71,23,3,597,3920,1448
"新竹縣","新豐鄉","計",56957,2608,3329,3090,3668,4291,4115,3912,5386,4904,4325,4099,3893,3131,2300,1229,1168,764,500,200,40,5,9027,41724,6206
"新竹縣","新豐鄉","男",29217,1330,1741,1633,1940,2266,2226,2038,2681,2490,2220,2069,2038,1564,1158,592,537,352,229,92,20,1,4704,21532,2981
"新竹縣","新豐鄉","女",27740,1278,1588,1457,1728,2025,1889,1874,2705,2414,2105,2030,1855,1567,1142,637,631,412,271,108,20,4,4323,20192,3225
"新竹縣","芎林鄉","計",20043,713,655,668,1263,1574,1561,1309,1407,1352,1478,1587,1673,1344,1091,629,716,530,330,140,20,3,2036,14548,3459
"新竹縣","芎林鄉","男",10608,398,337,362,656,802,838,728,726,673,798,869,913,744,569,340,374,260,152,61,7,1,1097,7747,1764
"新竹縣","芎林鄉","女",9435,315,318,306,607,772,723,581,681,679,680,718,760,600,522,289,342,270,178,79,13,2,939,6801,1695
"新竹縣","寶山鄉","計",14681,502,388,363,856,1189,1166,979,1098,1083,1179,1391,1313,990,700,374,456,336,199,99,20,0,1253,11244,2184
