"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",211143,13162,14696,14574,13585,12710,11857,14417,20273,18887,16679,14419,12494,10697,7938,4811,4131,2822,1920,841,195,35,42432,146018,22693
"新竹市","東區","男",103951,6807,7769,7600,7041,6571,6075,6931,9423,9057,8142,7164,6216,5137,3628,2110,1685,1147,916,424,88,20,22176,71757,10018
"新竹市","東區","女",107192,6355,6927,6974,6544,6139,5782,7486,10850,9830,8537,7255,6278,5560,4310,2701,2446,1675,1004,417,107,15,20256,74261,12675
"新竹市","北區","計",150196,8028,7807,7276,9090,9832,9622,11384,14199,12478,11919,10994,10189,8828,6734,4020,3296,2133,1519,697,136,15,23111,108535,18550
"新竹市","北區","男",73512,4103,4092,3752,4715,5090,4987,5519,6728,6060,5799,5456,4869,4057,3130,1760,1330,889,729,369,72,6,11947,53280,8285
"新竹市","北區","女",76684,3925,3715,3524,4375,4742,4635,5865,7471,6418,6120,5538,5320,4771,3604,2260,1966,1244,790,328,64,9,11164,55255,10265
"新竹市","香山區","計",77524,4384,3155,3227,4882,5618,5699,6484,7898,6509,6008,5835,5301,4500,2999,1806,1455,928,545,232,51,8,10766,58734,8024
"新竹市","香山區","男",39390,2262,1630,1715,2588,2870,2917,3294,4092,3418,3071,2986,2637,2173,1454,849,658,408,253,96,16,3,5607,30046,3737
"新竹市","香山區","女",38134,2122,1525,1512,2294,2748,2782,3190,3806,3091,2937,2849,2664,2327,1545,957,797,520,292,136,35,5,5159,28688,4287
"新竹縣","竹北市","計",178695,13920,14564,12510,11079,10165,9184,12910,19942,19534,15127,11204,8598,6622,4862,2981,2606,1551,899,359,66,12,40994,124365,13336
"新竹縣","竹北市","男",88997,7250,7561,6571,5841,5231,4710,6109,9185,9535,7662,5605,4354,3175,2301,1408,1226,654,427,160,27,5,21382,61407,6208
"新竹縣","竹北市","女",89698,6670,7003,5939,5238,4934,4474,6801,10757,9999,7465,5599,4244,3447,2561,1573,1380,897,472,199,39,7,19612,62958,7128
"新竹縣","關西鎮","計",29184,868,988,1295,1840,2035,1866,1760,1914,1987,2254,2417,2194,1920,1448,1111,1363,1063,573,230,49,9,3151,20187,5846
"新竹縣","關西鎮","男",15629,449,539,646,1001,1064,1021,927,1001,1056,1280,1427,1265,1090,727,553,697,511,253,96,24,2,1634,11132,2863
"新竹縣","關西鎮","女",13555,419,449,649,839,971,845,833,913,931,974,990,929,830,721,558,666,552,320,134,25,7,1517,9055,2983
"新竹縣","新埔鎮","計",33582,1265,1001,1192,1908,2487,2600,2368,2485,2202,2252,2646,2757,2418,1723,1185,1294,938,593,217,46,5,3458,24123,6001
"新竹縣","新埔鎮","男",17898,682,525,624,1002,1342,1422,1304,1381,1180,1256,1421,1498,1286,927,596,632,427,286,92,14,1,1831,13092,2975
"新竹縣","新埔鎮","女",15684,583,476,568,906,1145,1178,1064,1104,1022,996,1225,1259,1132,796,589,662,511,307,125,32,4,1627,11031,3026
"新竹縣","竹東鎮","計",96878,4317,4773,5341,6730,7308,6641,7087,8228,7655,7556,7114,6444,5282,3920,2546,2632,1833,1000,374,85,12,14431,70045,12402
"新竹縣","竹東鎮","男",48675,2168,2467,2827,3579,3734,3472,3670,4011,3778,3805,3594,3269,2585,1844,1221,1206,784,463,161,30,7,7462,35497,5716
