"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",210861,13211,14584,14572,13581,12698,11839,14423,20282,18826,16691,14406,12444,10667,7887,4823,4106,2819,1925,847,195,20,42367,145857,22622
"新竹市","東區","男",103784,6822,7710,7607,7039,6558,6052,6950,9419,9007,8153,7152,6214,5103,3605,2111,1677,1153,910,431,91,15,22139,71647,9993
"新竹市","東區","女",107077,6389,6874,6965,6542,6140,5787,7473,10863,9819,8538,7254,6230,5564,4282,2712,2429,1666,1015,416,104,14,20228,74210,12638
"新竹市","北區","計",150135,8051,7776,7304,9116,9824,9633,11417,14177,12492,11873,11022,10158,8819,6663,4016,3275,2136,1542,690,137,5,23131,108531,18464
"新竹市","北區","男",73492,4125,4060,3784,4714,5092,4990,5541,6713,6063,5782,5466,4856,4056,3101,1750,1328,887,738,368,73,9,11969,53273,8254
"新竹市","北區","女",76643,3926,3716,3520,4402,4732,4643,5876,7464,6429,6091,5556,5302,4763,3562,2266,1947,1249,804,322,64,8,11162,55258,10222
"新竹市","香山區","計",77528,4424,3144,3210,4911,5608,5717,6502,7903,6494,5997,5860,5267,4487,2975,1814,1448,926,550,230,53,3,10778,58746,7999
"新竹市","香山區","男",39393,2287,1628,1712,2609,2851,2931,3287,4108,3408,3075,3005,2599,2175,1439,854,648,409,254,95,16,5,5627,30048,3720
"新竹市","香山區","女",38135,2137,1516,1498,2302,2757,2786,3215,3795,3086,2922,2855,2668,2312,1536,960,800,517,296,135,37,NA,5151,28698,NA
"新竹縣","竹北市","計",178091,13863,14494,12499,11066,10145,9149,12922,19861,19485,15030,11173,8538,6598,4807,2989,2600,1544,890,359,67,12,40856,123967,13268
"新竹縣","竹北市","男",88702,7215,7519,6587,5833,5202,4691,6114,9145,9527,7605,5594,4323,3178,2266,1415,1228,641,429,157,28,5,21321,61212,6169
