"city","area","gender","total","age_4","age_9","age_14","age_19","age_24","age_29","age_34","age_39","age_44","age_49","age_54","age_59","age_64","age_69","age_74","age_79","age_84","age_89","age_94","age_99","age_100","young","strong","old"
"新竹市","東區","計",214333,13070,15368,14659,13350,12675,12163,13765,20376,19697,16899,14481,12882,10953,8791,5000,4248,2887,1903,900,227,39,43097,147241,23995
"新竹市","東區","男",105441,6713,8026,7716,6896,6556,6282,6644,9525,9401,8197,7259,6419,5214,4063,2217,1733,1145,858,446,109,22,22455,72393,10593
"新竹市","東區","女",108892,6357,7342,6943,6454,6119,5881,7121,10851,10296,8702,7222,6463,5739,4728,2783,2515,1742,1045,454,118,17,20642,74848,13402
"新竹市","北區","計",151037,7735,8114,7156,8838,9762,9618,10615,14182,12888,11845,11102,10490,9186,7325,4184,3420,2195,1493,721,152,16,23005,108526,19506
"新竹市","北區","男",73737,3957,4210,3686,4621,5003,5007,5232,6739,6194,5708,5475,5010,4273,3353,1880,1385,873,658,384,81,8,11853,53262,8622
"新竹市","北區","女",77300,3778,3904,3470,4217,4759,4611,5383,7443,6694,6137,5627,5480,4913,3972,2304,2035,1322,835,337,71,8,11152,55264,10884
"新竹市","香山區","計",78211,4233,3218,3234,4760,5536,5707,6100,7912,6837,6150,5807,5579,4537,3385,1874,1520,943,570,246,49,14,10685,58925,8601
"新竹市","香山區","男",39676,2186,1675,1699,2545,2853,2907,3102,4050,3613,3139,2952,2774,2206,1614,879,700,396,265,102,15,4,5560,30141,3975
"新竹市","香山區","女",38535,2047,1543,1535,2215,2683,2800,2998,3862,3224,3011,2855,2805,2331,1771,995,820,547,305,144,34,10,5125,28784,4626
"新竹縣","竹北市","計",185028,13575,15346,13319,11325,10475,9602,12198,19998,20582,16374,11823,9172,7090,5315,3075,2678,1661,941,397,68,14,42240,128639,14149
"新竹縣","竹北市","男",92122,7026,7977,6970,5969,5430,4934,5907,9276,9830,8243,5952,4606,3453,2494,1463,1228,736,411,183,29,5,21973,63600,6549
"新竹縣","竹北市","女",92906,6549,7369,6349,5356,5045,4668,6291,10722,10752,8131,5871,4566,3637,2821,1612,1450,925,530,214,39,9,20267,65039,7600
"新竹縣","關西鎮","計",28784,781,952,1230,1740,2043,1905,1633,1879,1962,2164,2396,2344,1910,1552,1002,1337,1052,608,236,54,4,2963,19976,5845
"新竹縣","關西鎮","男",15405,405,492,635,943,1054,1042,899,957,1034,1213,1395,1374,1078,808,490,692,495,280,92,25,2,1532,10989,2884
"新竹縣","關西鎮","女",13379,376,460,595,797,989,863,734,922,928,951,1001,970,832,744,512,645,557,328,144,29,2,1431,8987,2961
"新竹縣","新埔鎮","計",33168,1221,947,1060,1801,2370,2557,2327,2466,2230,2235,2524,2802,2455,1936,1138,1224,998,592,235,45,5,3228,23767,6173
"新竹縣","新埔鎮","男",17703,650,508,562,919,1283,1400,1273,1406,1210,1238,1343,1547,1306,1037,583,587,463,263,109,13,3,1720,12925,3058
"新竹縣","新埔鎮","女",15465,571,439,498,882,1087,1157,1054,1060,1020,997,1181,1255,1149,899,555,637,535,329,126,32,2,1508,10842,3115
"新竹縣","竹東鎮","計",96437,4126,4758,5063,6434,7193,6767,6641,8214,7642,7549,7096,6760,5449,4148,2566,2607,1889,1038,387,96,14,13947,69745,12745
"新竹縣","竹東鎮","男",48412,2117,2418,2650,3436,3690,3504,3464,4087,3727,3778,3610,3394,2681,1965,1232,1186,791,464,178,33,7,7185,35371,5856
"新竹縣","竹東鎮","女",48025,2009,2340,2413,2998,3503,3263,3177,4127,3915,3771,3486,3366,2768,2183,1334,1421,1098,574,209,63,7,6762,34374,6889
"新竹縣","湖口鄉","計",77567,3326,3924,3953,4991,5953,5800,5500,6888,6176,5809,5854,5599,4439,3181,1939,1752,1230,813,357,69,14,11203,57009,9355
"新竹縣","湖口鄉","男",39285,1763,2042,2060,2607,3132,3096,2756,3427,3120,2881,2959,2790,2217,1552,852,782,552,473,186,32,6,5865,28985,4435
"新竹縣","湖口鄉","女",38282,1563,1882,1893,2384,2821,2704,2744,3461,3056,2928,2895,2809,2222,1629,1087,970,678,340,171,37,8,5338,28024,4920
"新竹縣","橫山鄉","計",13038,414,400,431,707,963,860,755,883,831,944,1059,1071,919,772,550,617,449,262,118,29,4,1245,8992,2801
"新竹縣","橫山鄉","男",7062,210,212,218,376,516,472,400,520,453,533,641,636,513,428,275,292,205,108,44,9,1,640,5060,1362
"新竹縣","橫山鄉","女",5976,204,188,213,331,447,388,355,363,378,411,418,435,406,344,275,325,244,154,74,20,3,605,3932,1439
"新竹縣","新豐鄉","計",56831,2653,3320,3132,3655,4343,4097,3933,5406,4801,4314,4078,3881,3105,2236,1207,1172,755,501,196,41,5,9105,41613,6113
"新竹縣","新豐鄉","男",29152,1354,1732,1644,1927,2288,2234,2022,2678,2467,2211,2064,2044,1544,1133,578,537,354,225,96,19,1,4730,21479,2943
"新竹縣","新豐鄉","女",27679,1299,1588,1488,1728,2055,1863,1911,2728,2334,2103,2014,1837,1561,1103,629,635,401,276,100,22,4,4375,20134,3170
"新竹縣","芎林鄉","計",20061,719,655,683,1281,1598,1549,1302,1411,1359,1489,1581,1675,1315,1084,634,720,514,330,141,17,4,2057,14560,3444
"新竹縣","芎林鄉","男",10624,402,340,367,657,829,831,721,727,679,812,861,919,724,569,340,381,247,150,62,5,1,1109,7760,1755
"新竹縣","芎林鄉","女",9437,317,315,316,624,769,718,581,684,680,677,720,756,591,515,294,339,267,180,79,12,3,948,6800,1689
"新竹縣","寶山鄉","計",14711,504,406,391,865,1200,1180,958,1118,1073,1191,1394,1291,965,700,366,465,334,196,94,20,0,1301,11235,2175
"新竹縣","寶山鄉","男",7963,290,208,194,430,639,644,513,600,598,621,804,729,583,368,211,242,157,89,33,10,0,692,6161,1110
"新竹縣","寶山鄉","女",6748,214,198,197,435,561,536,445,518,475,570,590,562,382,332,155,223,177,107,61,10,0,609,5074,1065
"新竹縣","北埔鄉","計",9358,265,278,344,556,708,653,562,610,605,684,778,766,634,490,364,442,344,192,65,14,4,887,6556,1915
"新竹縣","北埔鄉","男",5087,134,166,175,282,363,352,323,322,332,386,459,478,368,258,179,231,165,90,20,4,0,475,3665,947
"新竹縣","北埔鄉","女",4271,131,112,169,274,345,301,239,288,273,298,319,288,266,232,185,211,179,102,45,10,4,412,2891,968
"新竹縣","峨眉鄉","計",5645,195,101,129,243,377,375,344,327,311,386,463,514,450,360,247,335,254,156,64,11,3,425,3790,1430
"新竹縣","峨眉鄉","男",3096,100,47,74,142,188,192,181,178,172,210,281,306,295,213,131,168,128,66,17,4,3,221,2145,730
"新竹縣","峨眉鄉","女",2549,95,54,55,101,189,183,163,149,139,176,182,208,155,147,116,167,126,90,47,7,0,204,1645,700
"新竹縣","尖石鄉","計",9648,682,578,585,739,853,747,682,783,760,648,656,608,518,334,176,139,90,49,15,4,2,1845,6994,809
"新竹縣","尖石鄉","男",5079,367,298,310,374,442,382,385,421,422,364,338,319,275,168,90,62,39,18,4,0,1,975,3722,382
"新竹縣","尖石鄉","女",4569,315,280,275,365,411,365,297,362,338,284,318,289,243,166,86,77,51,31,11,4,1,870,3272,427
"新竹縣","五峰鄉","計",4798,282,175,179,259,368,326,338,402,378,367,441,410,359,219,114,102,43,31,5,0,0,636,3648,514
"新竹縣","五峰鄉","男",2566,152,81,86,135,201,156,186,232,219,213,231,221,183,125,61,48,20,15,1,0,0,319,1977,270
"新竹縣","五峰鄉","女",2232,130,94,93,124,167,170,152,170,159,154,210,189,176,94,53,54,23,16,4,0,0,317,1671,244
