city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,"219,636","12,102","16,780","15,071","12,287","12,591","12,437","13,514","18,793","21,764","17,182","15,210","13,405","11,679","9,961","6,248","4,163","3,272","1,867",974,285,51,43953,148862,26821
新竹市,東區,男,"108,088","6,249","8,797","7,972","6,343","6,574","6,357","6,796","8,859","10,114","8,410","7,534","6,648","5,603","4,681","2,793","1,697","1,289",761,449,135,27,23018,73238,11832
新竹市,東區,女,"111,548","5,853","7,983","7,099","5,944","6,017","6,080","6,718","9,934","11,650","8,772","7,676","6,757","6,076","5,280","3,455","2,466","1,983","1,106",525,150,24,20935,75624,14989
新竹市,北區,計,"152,644","6,847","8,622","6,977","8,033","9,533","9,689","9,985","13,150","14,218","11,783","11,625","10,643","9,497","8,366","5,240","3,485","2,507","1,435",786,207,16,22446,108156,22042
新竹市,北區,男,"74,404","3,550","4,380","3,653","4,163","4,874","5,025","5,028","6,250","6,916","5,675","5,617","5,216","4,367","3,838","2,416","1,430",969,571,359,101,6,11583,53131,9690
新竹市,北區,女,"78,240","3,297","4,242","3,324","3,870","4,659","4,664","4,957","6,900","7,302","6,108","6,008","5,427","5,130","4,528","2,824","2,055","1,538",864,427,106,10,10863,55025,12352
新竹市,香山區,計,"78,753","3,611","3,346","2,952","4,454","5,319","5,718","5,616","7,231","7,474","6,313","5,982","5,770","4,925","4,101","2,322","1,591","1,059",625,269,67,8,9909,58802,10042
新竹市,香山區,男,"40,015","1,825","1,766","1,554","2,395","2,806","2,939","2,945","3,700","3,896","3,247","3,045","2,874","2,402","1,937","1,102",736,433,263,121,26,3,5145,30249,4621
新竹市,香山區,女,"38,738","1,786","1,580","1,398","2,059","2,513","2,779","2,671","3,531","3,578","3,066","2,937","2,896","2,523","2,164","1,220",855,626,362,148,41,5,4764,28553,5421
新竹縣,竹北市,計,"200,137","13,743","17,171","14,275","11,660","10,993","10,508","12,635","19,461","22,909","18,318","13,759","10,588","7,858","6,150","3,894","2,688","1,937","1,041",442,94,13,45189,138689,16259
新竹縣,竹北市,男,"99,600","7,125","8,871","7,378","6,134","5,748","5,425","6,318","9,238","10,666","9,123","6,974","5,243","3,902","2,858","1,817","1,245",864,434,200,33,4,23374,68771,7455
新竹縣,竹北市,女,"100,537","6,618","8,300","6,897","5,526","5,245","5,083","6,317","10,223","12,243","9,195","6,785","5,345","3,956","3,292","2,077","1,443","1,073",607,242,61,9,21815,69918,8804
新竹縣,關西鎮,計,"27,794",792,870,"1,015","1,483","1,914","1,874","1,617","1,758","1,825","1,992","2,310","2,326","2,020","1,665","1,112","1,094","1,094",676,268,77,12,2677,19119,5998
新竹縣,關西鎮,男,"14,936",439,429,564,770,"1,007",999,921,912,971,"1,089","1,309","1,391","1,130",930,541,543,541,297,118,29,6,1432,10499,3005
新竹縣,關西鎮,女,"12,858",353,441,451,713,907,875,696,846,854,903,"1,001",935,890,735,571,551,553,379,150,48,6,1245,8620,2993
新竹縣,新埔鎮,計,"33,046","1,018",992,957,"1,579","2,195","2,533","2,369","2,446","2,411","2,181","2,424","2,776","2,611","2,154","1,317","1,113","1,015",631,267,51,6,2967,23525,6554
新竹縣,新埔鎮,男,"17,597",523,534,499,820,"1,167","1,380","1,319","1,373","1,348","1,171","1,319","1,492","1,423","1,143",687,533,461,272,113,19,1,1556,12812,3229
新竹縣,新埔鎮,女,"15,449",495,458,458,759,"1,028","1,153","1,050","1,073","1,063","1,010","1,105","1,284","1,188","1,011",630,580,554,359,154,32,5,1411,10713,3325
新竹縣,竹東鎮,計,"97,141","3,932","4,934","4,634","5,646","6,913","6,905","6,570","8,028","8,145","7,278","7,327","6,999","5,926","4,723","3,021","2,373","2,048","1,156",460,105,18,13500,69737,13904
新竹縣,竹東鎮,男,"48,895","2,063","2,533","2,389","3,025","3,683","3,539","3,484","4,097","3,958","3,598","3,685","3,516","2,944","2,264","1,432","1,071",886,487,185,49,7,6985,35529,6381
新竹縣,竹東鎮,女,"48,246","1,869","2,401","2,245","2,621","3,230","3,366","3,086","3,931","4,187","3,680","3,642","3,483","2,982","2,459","1,589","1,302","1,162",669,275,56,11,6515,34208,7523
新竹縣,湖口鄉,計,"78,841","2,990","4,146","3,770","4,474","5,535","6,076","5,482","6,606","6,985","5,809","5,813","5,855","4,917","3,755","2,224","1,732","1,357",758,437,109,11,10906,57552,10383
新竹縣,湖口鄉,男,"39,897","1,571","2,124","1,972","2,372","2,897","3,260","2,891","3,263","3,505","2,914","2,852","2,937","2,486","1,822","1,002",780,587,371,236,50,5,5667,29377,4853
新竹縣,湖口鄉,女,"38,944","1,419","2,022","1,798","2,102","2,638","2,816","2,591","3,343","3,480","2,895","2,961","2,918","2,431","1,933","1,222",952,770,387,201,59,6,5239,28175,5530
