city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,"219,238","12,208","16,578","15,053","12,437","12,554","12,362","13,556","18,983","21,660","17,138","15,124","13,370","11,626","9,850","6,104","4,234","3,244","1,849",977,280,51,43839,148810,26589
新竹市,東區,男,"107,875","6,292","8,674","7,970","6,412","6,544","6,342","6,765","8,960","10,121","8,356","7,507","6,640","5,562","4,620","2,738","1,722","1,273",768,451,132,26,22936,73209,11730
新竹市,東區,女,"111,363","5,916","7,904","7,083","6,025","6,010","6,020","6,791","10,023","11,539","8,782","7,617","6,730","6,064","5,230","3,366","2,512","1,971","1,081",526,148,25,20903,75601,14859
新竹市,北區,計,"152,601","6,968","8,522","7,041","8,145","9,542","9,688","9,990","13,308","14,110","11,781","11,607","10,617","9,456","8,305","5,131","3,520","2,458","1,429",767,200,16,22531,108244,21826
新竹市,北區,男,"74,411","3,609","4,368","3,693","4,215","4,851","5,043","5,012","6,322","6,855","5,699","5,606","5,196","4,353","3,814","2,348","1,449",951,568,354,99,6,11670,53152,9589
新竹市,北區,女,"78,190","3,359","4,154","3,348","3,930","4,691","4,645","4,978","6,986","7,255","6,082","6,001","5,421","5,103","4,491","2,783","2,071","1,507",861,413,101,10,10861,55092,12237
新竹市,香山區,計,"78,778","3,673","3,348","2,980","4,545","5,299","5,723","5,599","7,339","7,437","6,328","5,940","5,782","4,857","4,060","2,270","1,594","1,048",624,261,64,7,10001,58849,9928
新竹市,香山區,男,"40,016","1,860","1,753","1,571","2,444","2,789","2,949","2,926","3,749","3,873","3,255","3,028","2,877","2,373","1,918","1,080",734,429,263,119,23,3,5184,30263,4569
新竹市,香山區,女,"38,762","1,813","1,595","1,409","2,101","2,510","2,774","2,673","3,590","3,564","3,073","2,912","2,905","2,484","2,142","1,190",860,619,361,142,41,4,4817,28586,5359
新竹縣,竹北市,計,199228,13792,16952,14278,11705,10866,10504,12629,19640,22727,18194,13557,10499,7767,6099,3803,2725,1900,1044,443,89,15,45022,138088,16118
新竹縣,竹北市,男,99132,7191,8724,7383,6165,5692,5403,6335,9281,10584,9072,6871,5191,3833,2849,1776,1272,834,436,204,32,4,23298,68427,7407
新竹縣,竹北市,女,100096,6601,8228,6895,5540,5174,5101,6294,10359,12143,9122,6686,5308,3934,3250,2027,1453,1066,608,239,57,11,21724,69661,8711
新竹縣,關西鎮,計,27839,788,874,1017,1529,1912,1861,1617,1763,1840,2014,2298,2344,2010,1629,1101,1130,1082,675,269,75,11,2679,19188,5972
新竹縣,關西鎮,男,14942,442,425,567,804,999,989,915,911,984,1105,1300,1397,1128,903,535,557,532,294,120,29,6,1434,10532,2976
新竹縣,關西鎮,女,12897,346,449,450,725,913,872,702,852,856,909,998,947,882,726,566,573,550,381,149,46,5,1245,8656,2996
新竹縣,新埔鎮,計,33049,1040,991,948,1603,2214,2521,2377,2448,2402,2184,2448,2765,2579,2164,1285,1125,1011,620,263,56,5,2979,23541,6529
新竹縣,新埔鎮,男,17590,532,539,487,837,1175,1372,1311,1398,1321,1184,1340,1484,1397,1138,676,543,455,266,115,19,1,1558,12819,3213
新竹縣,新埔鎮,女,15459,508,452,461,766,1039,1149,1066,1050,1081,1000,1108,1281,1182,1026,609,582,556,354,148,37,4,1421,10722,3316
新竹縣,竹東鎮,計,97199,3998,4893,4706,5712,6925,6911,6601,8076,8125,7303,7257,7019,5878,4653,3000,2402,2030,1148,445,99,18,13597,69807,13795
新竹縣,竹東鎮,男,48899,2084,2517,2416,3066,3677,3562,3490,4099,3961,3588,3683,3509,2925,2224,1427,1085,868,489,174,48,7,7017,35560,6322
新竹縣,竹東鎮,女,48300,1914,2376,2290,2646,3248,3349,3111,3977,4164,3715,3574,3510,2953,2429,1573,1317,1162,659,271,51,11,6580,34247,7473
新竹縣,湖口鄉,計,78723,3013,4134,3796,4503,5574,6036,5494,6647,6888,5805,5850,5813,4864,3730,2172,1754,1350,760,422,107,11,10943,57474,10306
新竹縣,湖口鄉,男,39844,1594,2111,1994,2376,2902,3264,2870,3288,3460,2922,2877,2892,2482,1810,967,793,587,375,225,50,5,5699,29333,4812
新竹縣,湖口鄉,女,38879,1419,2023,1802,2127,2672,2772,2624,3359,3428,2883,2973,2921,2382,1920,1205,961,763,385,197,57,6,5244,28141,5494
新竹縣,橫山鄉,計,12577,354,366,390,632,841,897,732,787,850,813,1045,1042,973,804,564,568,473,267,137,38,4,1110,8612,2855
新竹縣,橫山鄉,男,6816,186,187,208,335,446,489,417,440,462,454,621,616,556,449,288,268,219,106,59,8,2,581,4836,1399
新竹縣,橫山鄉,女,5761,168,179,182,297,395,408,315,347,388,359,424,426,417,355,276,300,254,161,78,30,2,529,3776,1456
新竹縣,新豐鄉,計,57523,2423,3520,2999,3378,4076,4250,3883,4987,5356,4325,4155,4087,3320,2567,1481,1096,837,502,235,41,5,8942,41817,6764
新竹縣,新豐鄉,男,29461,1232,1795,1612,1761,2178,2291,2049,2531,2690,2222,2104,2107,1663,1260,731,502,373,243,95,21,1,4639,21596,3226
新竹縣,新豐鄉,女,28062,1191,1725,1387,1617,1898,1959,1834,2456,2666,2103,2051,1980,1657,1307,750,594,464,259,140,20,4,4303,20221,3538
新竹縣,芎林鄉,計,19903,640,602,579,1110,1538,1518,1424,1391,1358,1432,1567,1681,1483,1168,718,639,546,337,144,23,5,1821,14502,3580
新竹縣,芎林鄉,男,10499,337,313,301,587,800,795,802,761,663,757,847,912,815,606,390,334,269,146,56,7,1,951,7739,1809
新竹縣,芎林鄉,女,9404,303,289,278,523,738,723,622,630,695,675,720,769,668,562,328,305,277,191,88,16,4,870,6763,1771
新竹縣,寶山鄉,計,14630,511,369,324,691,1117,1192,1024,1080,1088,1105,1345,1372,1103,777,438,427,344,200,98,23,2,1204,11117,2309
新竹縣,寶山鄉,男,7974,286,205,174,360,564,661,575,590,599,580,746,773,646,432,252,227,162,89,43,9,1,665,6094,1215
新竹縣,寶山鄉,女,6656,225,164,150,331,553,531,449,490,489,525,599,599,457,345,186,200,182,111,55,14,1,539,5023,1094
新竹縣,北埔鄉,計,9044,258,270,247,465,672,663,527,561,583,639,729,786,681,523,364,404,367,189,87,25,4,775,6306,1963
新竹縣,北埔鄉,男,4938,131,142,141,256,342,363,296,323,316,354,408,474,425,282,175,201,184,86,32,7,0,414,3557,967
新竹縣,北埔鄉,女,4106,127,128,106,209,330,300,231,238,267,285,321,312,256,241,189,203,183,103,55,18,4,361,2749,996
新竹縣,峨眉鄉,計,5421,179,112,92,211,322,363,326,311,301,355,421,493,491,378,254,284,258,172,75,21,2,383,3594,1444
新竹縣,峨眉鄉,男,2984,89,58,53,119,184,183,176,161,157,185,253,298,313,229,146,135,124,85,27,8,1,200,2029,755
新竹縣,峨眉鄉,女,2437,90,54,39,92,138,180,150,150,144,170,168,195,178,149,108,149,134,87,48,13,1,183,1565,689
新竹縣,尖石鄉,計,9580,659,582,566,706,783,783,642,748,763,665,641,611,548,380,200,136,91,53,17,4,2,1807,6890,883
新竹縣,尖石鄉,男,4993,342,288,300,354,406,396,355,396,434,353,346,313,291,183,109,62,39,21,3,1,1,930,3644,419
新竹縣,尖石鄉,女,4587,317,294,266,352,377,387,287,352,329,312,295,298,257,197,91,74,52,32,14,3,1,877,3246,464
新竹縣,五峰鄉,計,4483,243,175,154,245,302,317,294,351,380,329,365,410,344,269,124,83,70,17,10,1,0,572,3337,574
新竹縣,五峰鄉,男,2436,128,88,81,126,169,167,154,203,222,188,207,211,182,156,65,44,31,7,7,0,0,297,1829,310
新竹縣,五峰鄉,女,2047,115,87,73,119,133,150,140,148,158,141,158,199,162,113,59,39,39,10,3,1,0,275,1508,264
