city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹縣,湖口鄉,女,37973,1784,1821,2237,2698,2851,2760,3348,3239,2823,2944,2911,2399,1914,1239,1105,907,502,338,128,21,4,5842,27887,4244
新竹縣,橫山鄉,計,13741,472,446,590,884,971,800,972,905,887,1078,1086,1001,910,594,695,631,415,276,100,21,7,1508,9494,2739
新竹縣,橫山鄉,男,7455,249,235,311,461,532,410,530,499,501,645,639,575,522,312,358,301,189,128,43,13,2,795,5314,1346
新竹縣,橫山鄉,女,6286,223,211,279,423,439,390,442,406,386,433,447,426,388,282,337,330,226,148,57,8,5,713,4180,1393
新竹縣,新豐鄉,計,55924,2864,3277,3552,4132,4279,3880,4926,5074,4346,4151,4140,3325,2624,1567,1322,1044,762,457,153,40,9,9693,40877,5354
新竹縣,新豐鄉,男,28706,1483,1734,1856,2186,2288,2010,2438,2516,2268,2148,2157,1706,1333,783,625,492,376,218,67,18,4,5073,21050,2583
新竹縣,新豐鄉,女,27218,1381,1543,1696,1946,1991,1870,2488,2558,2078,2003,1983,1619,1291,784,697,552,386,239,86,22,5,4620,19827,2771
新竹縣,芎林鄉,計,20314,788,717,904,1472,1586,1435,1547,1363,1427,1581,1682,1453,1223,771,772,703,490,293,80,22,5,2409,14769,3136
新竹縣,芎林鄉,男,10740,398,388,477,762,833,756,813,674,755,872,936,808,650,421,407,363,254,134,31,7,1,1263,7859,1618
新竹縣,芎林鄉,女,9574,390,329,427,710,753,679,734,689,672,709,746,645,573,350,365,340,236,159,49,15,4,1146,6910,1518
新竹縣,寶山鄉,計,14337,500,423,585,1004,1184,934,1019,1079,1074,1312,1321,1080,797,450,521,455,319,200,65,12,3,1508,10804,2025
新竹縣,寶山鄉,男,7753,266,215,310,506,634,490,541,594,562,744,766,631,436,265,271,240,154,91,31,5,1,791,5904,1058
新竹縣,寶山鄉,女,6584,234,208,275,498,550,444,478,485,512,568,555,449,361,185,250,215,165,109,34,7,2,717,4900,967
新竹縣,北埔鄉,計,9782,320,316,489,667,721,635,648,637,665,776,776,666,569,386,509,459,296,168,62,16,1,1125,6760,1897
新竹縣,北埔鄉,男,5267,167,164,256,343,364,340,335,349,382,439,489,401,309,195,260,241,138,67,23,5,0,587,3751,929
新竹縣,北埔鄉,女,4515,153,152,233,324,357,295,313,288,283,337,287,265,260,191,249,218,158,101,39,11,1,538,3009,968
新竹縣,峨眉鄉,計,5734,172,137,181,289,363,340,365,320,361,420,483,488,405,278,348,324,242,156,49,12,1,490,3834,1410
新竹縣,峨眉鄉,男,3183,77,73,111,157,183,186,195,173,202,254,304,321,238,158,176,169,116,53,29,8,0,261,2213,709
新竹縣,峨眉鄉,女,2551,95,64,70,132,180,154,170,147,159,166,179,167,167,120,172,155,126,103,20,4,1,229,1621,701
新竹縣,尖石鄉,計,9498,738,604,667,753,801,691,827,757,692,642,632,570,416,232,191,133,96,41,11,3,1,2009,6781,708
新竹縣,尖石鄉,男,5037,373,317,336,409,401,369,435,435,403,349,355,299,207,130,95,60,42,18,3,1,0,1026,3662,349
新竹縣,尖石鄉,女,4461,365,287,331,344,400,322,392,322,289,293,277,271,209,102,96,73,54,23,8,2,1,983,3119,359
新竹縣,五峰鄉,計,4712,306,180,210,242,342,322,403,400,347,406,424,400,293,148,118,94,42,26,8,1,0,696,3579,437
新竹縣,五峰鄉,男,2566,164,89,106,131,171,152,225,256,209,230,234,204,176,77,63,45,15,14,5,0,0,359,1988,219
新竹縣,五峰鄉,女,2146,142,91,104,111,171,170,178,144,138,176,190,196,117,71,55,49,27,12,3,1,0,337,1591,218
