city,area,gender,total,age_4,age_9,age_14,age_19,age_24,age_29,age_34,age_39,age_44,age_49,age_54,age_59,age_64,age_69,age_74,age_79,age_84,age_89,age_94,age_99,age_100,young,strong,old
新竹市,東區,計,13310,14175,8761,5809,13896,12408,11726,15275,20352,18041,16337,14342,12192,10467,7318,4627,4059,2702,1929,804,168,36,42131,145306,22125
新竹市,東區,男,6955,7455,4620,3003,7223,6347,5984,7304,9438,8629,8053,7164,6046,5048,3335,1998,1670,1147,931,419,75,19,22063,71401,9794
新竹市,東區,女,6355,6720,4141,2806,6673,6061,5742,7971,10914,9412,8284,7178,6146,5419,3983,2629,2389,1555,998,385,93,17,20068,73905,12331
新竹市,北區,計,8311,7571,4282,3296,9299,9716,9673,12015,14437,11975,11602,11064,9861,8804,6071,3843,3166,2099,1574,646,133,19,23234,108676,17977
新竹市,北區,男,4263,3919,2230,1729,4798,5027,4942,5788,6894,5817,5654,5478,4632,4102,2839,1634,1291,891,792,354,70,8,12020,53292,8055
新竹市,北區,女,4048,3652,2052,1567,4501,4689,4731,6227,7543,6158,5948,5568,5229,4702,3232,2209,1875,1208,782,292,63,11,11214,55384,9922
新竹市,香山區,計,4453,3114,1791,1536,5039,5561,5619,7000,7846,6257,5921,5885,5072,4368,2732,1758,1389,926,549,194,48,7,10836,58775,7817
新竹市,香山區,男,2286,1625,940,822,2683,2841,2864,3511,4110,3303,3031,3025,2502,2108,1346,840,625,407,252,83,12,4,5649,30074,3650
新竹市,香山區,女,2167,1489,851,714,2356,2720,2755,3489,3736,2954,2890,2860,2570,2260,1386,918,764,519,297,111,36,3,5187,28701,4167
新竹縣,竹北市,計,173539,13892,13774,12068,11112,9779,8930,13600,20119,18272,14102,10776,8131,6360,4427,2955,2479,1492,885,310,67,9,39734,121181,12624
新竹縣,竹北市,男,86458,7168,7175,6370,5817,5033,4547,6401,9269,9056,7136,5421,4116,3034,2104,1396,1195,629,428,134,23,6,20713,59830,5915
新竹縣,竹北市,女,87081,6724,6599,5698,5295,4746,4383,7199,10850,9216,6966,5355,4015,3326,2323,1559,1284,863,457,176,44,3,19021,61351,6709
新竹縣,關西鎮,計,29636,938,1001,1384,1936,2067,1831,1916,1945,2002,2323,2440,2174,1903,1353,1238,1365,1016,541,215,41,7,3323,20537,5776
新竹縣,關西鎮,男,15864,469,541,714,1025,1071,1009,993,1027,1090,1334,1446,1233,1080,672,625,700,482,247,89,15,2,1724,11308,2832
新竹縣,關西鎮,女,13772,469,460,670,911,996,822,923,918,912,989,994,941,823,681,613,665,534,294,126,26,5,1599,9229,2944
新竹縣,新埔鎮,計,33984,1316,1035,1307,2010,2523,2551,2582,2492,2142,2316,2725,2728,2384,1582,1199,1291,955,601,191,48,6,3658,24453,5873
新竹縣,新埔鎮,男,18115,714,540,674,1067,1381,1385,1407,1375,1166,1272,1466,1479,1273,859,602,614,454,290,82,13,2,1928,13271,2916
新竹縣,新埔鎮,女,15869,602,495,633,943,1142,1166,1175,1117,976,1044,1259,1249,1111,723,597,677,501,311,109,35,4,1730,11182,2957
新竹縣,竹東鎮,計,96812,4412,4871,5592,7026,7220,6474,7409,8216,7481,7529,7225,6220,5141,3595,2642,2616,1747,964,340,81,11,14875,69941,11996
新竹縣,竹東鎮,男,48675,2217,2549,2955,3698,3698,3378,3799,3998,3715,3812,3659,3131,2494,1755,1228,1198,773,439,150,23,6,7721,35382,5572
新竹縣,竹東鎮,女,48137,2195,2322,2637,3328,3522,3096,3610,4218,3766,3717,3566,3089,2647,1840,1414,1418,974,525,190,58,5,7154,34559,6424
新竹縣,湖口鄉,計,77406,3678,3773,4269,5455,6175,5546,6215,6812,5785,5798,5953,5208,4108,2619,1921,1777,1119,858,275,50,12,11720,57055,8631
新竹縣,湖口鄉,男,39276,1910,2007,2252,2829,3261,2867,3086,3412,2946,2867,3039,2633,2031,1223,877,794,566,506,141,23,6,6169,28971,4136
新竹縣,湖口鄉,女,38130,1768,1766,2017,2626,2914,2679,3129,3400,2839,2931,2914,2575,2077,1396,1044,983,553,352,134,27,6,5551,28084,4495
新竹縣,橫山鄉,計,13425,493,416,502,825,945,834,872,910,843,1024,1069,1016,920,670,615,652,406,275,113,20,5,1411,9258,2756
新竹縣,橫山鄉,男,7272,260,207,260,439,509,450,452,518,474,595,643,593,522,359,308,321,180,126,45,10,1,727,5195,1350
新竹縣,橫山鄉,女,6153,233,209,242,386,436,384,420,392,369,429,426,423,398,311,307,331,226,149,68,10,4,684,4063,1406
新竹縣,新豐鄉,計,56293,2966,3109,3284,4055,4360,3938,4509,5352,4393,4161,4169,3545,2875,1787,1215,1138,724,501,166,38,8,9359,41357,5577
新竹縣,新豐鄉,男,28879,1512,1644,1724,2152,2314,2072,2260,2671,2284,2110,2157,1853,1443,888,596,539,337,230,72,17,4,4880,21316,2683
新竹縣,新豐鄉,女,27414,1454,1465,1560,1903,2046,1866,2249,2681,2109,2051,2012,1692,1432,899,619,599,387,271,94,21,4,4479,20041,2894
新竹縣,芎林鄉,計,20163,783,634,816,1397,1603,1491,1419,1390,1379,1517,1676,1554,1278,866,694,732,526,305,83,18,2,2233,14704,3226
新竹縣,芎林鄉,男,10685,407,349,421,741,826,803,753,711,721,826,912,868,686,478,367,390,252,136,33,5,0,1177,7847,1661
新竹縣,芎林鄉,女,9478,376,285,395,656,777,688,666,679,658,691,764,686,592,388,327,342,274,169,50,13,2,1056,6857,1565
新竹縣,寶山鄉,計,14294,482,399,487,996,1154,1047,914,1100,1017,1229,1395,1150,873,543,435,458,323,202,78,10,2,1368,10875,2051
新竹縣,寶山鄉,男,7727,265,207,262,499,604,556,488,598,542,680,791,685,489,318,226,235,160,89,28,5,0,734,5932,1061
新竹縣,寶山鄉,女,6567,217,192,225,497,550,491,426,502,475,549,604,465,384,225,209,223,163,113,50,5,2,634,4943,990
新竹縣,北埔鄉,計,9602,313,271,419,674,706,628,612,622,622,757,775,720,577,462,416,464,317,164,64,19,0,1003,6693,1906
新竹縣,北埔鄉,男,5199,165,146,219,333,390,327,334,331,338,437,466,455,327,230,209,243,152,65,26,6,0,530,3738,931
新竹縣,北埔鄉,女,4403,148,125,200,341,316,301,278,291,284,320,309,265,250,232,207,221,165,99,38,13,0,473,2955,975
新竹縣,峨眉鄉,計,5618,172,109,156,271,354,360,334,315,345,384,487,486,419,322,309,314,249,161,53,16,2,437,3755,1426
新竹縣,峨眉鄉,男,3104,88,54,90,165,169,191,179,162,187,231,312,306,243,195,152,160,126,62,20,11,1,232,2145,727
新竹縣,峨眉鄉,女,2514,84,55,66,106,185,169,155,153,158,153,175,180,176,127,157,154,123,99,33,5,1,205,1610,699
新竹縣,尖石鄉,計,9300,700,537,609,747,793,685,768,793,635,621,646,584,446,279,166,138,94,42,14,2,1,1846,6718,736
新竹縣,尖石鄉,男,4941,352,291,313,386,403,379,414,461,351,360,331,319,226,147,82,63,38,18,6,1,0,956,3630,355
新竹縣,尖石鄉,女,4359,348,246,296,361,390,306,354,332,284,261,315,265,220,132,84,75,56,24,8,1,1,890,3088,381
新竹縣,五峰鄉,計,4552,292,180,186,248,302,301,394,366,354,340,430,381,327,185,93,102,41,23,5,2,0,658,3443,451
新竹縣,五峰鄉,男,2472,151,88,100,131,155,145,220,223,214,210,221,209,178,100,49,43,20,11,3,1,0,339,1906,227
新竹縣,五峰鄉,女,2080,141,92,86,117,147,156,174,143,140,130,209,172,149,85,44,59,21,12,2,1,0,319,1537,224
